,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,96.0,144.0,183.0,210.0,219.0,220.0,0.0,55.0,103.0,122.0,134.0,135.0,0.0,0.0,4.0,5.0,5.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,52199.0,52199.0,52199.0,52199.0,52199.0,52199.0,14,52199.89998048148,96.91154527301588,UK,35,hybrid,True,pfizer
0,90.0,186.0,486.0,1139.0,2487.0,5089.0,0.0,57.0,159.0,410.0,952.0,1983.0,0.0,2.0,7.0,16.0,41.0,94.0,0.0,1.0,1.0,2.0,9.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,56721.77089369109,90.77482706349053,New Zealand,35,hybrid,True,none
0,109.0,152.0,187.0,205.0,211.0,212.0,0.0,59.0,101.0,116.0,123.0,125.0,0.0,0.0,8.0,10.0,12.0,12.0,0.0,0.0,2.0,4.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,56411.0,56411.0,56411.0,56411.0,56411.0,56411.0,14,56411.05143271585,109.0483577812542,New Zealand,35,hybrid,True,pfizer
0,99.0,127.0,151.0,172.0,182.0,184.0,0.0,60.0,88.0,101.0,112.0,115.0,0.0,0.0,7.0,10.0,10.0,11.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,56726.0,56726.0,56726.0,56726.0,56726.0,56726.0,14,56726.675935620064,99.86318462746364,New Zealand,35,hybrid,True,pfizer
0,90.0,204.0,550.0,1296.0,2937.0,6187.0,0.0,53.0,172.0,438.0,1063.0,2362.0,0.0,1.0,9.0,20.0,41.0,106.0,0.0,0.0,1.0,4.0,9.0,26.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,53878.61981456442,90.83547771455044,New Zealand,35,hybrid,True,none
0,100.0,133.0,169.0,178.0,191.0,195.0,0.0,64.0,99.0,119.0,125.0,130.0,0.0,1.0,5.0,6.0,8.0,8.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,52423.0,52423.0,52423.0,52423.0,52423.0,52423.0,14,52423.852459598565,100.41758104706942,New Zealand,35,hybrid,True,moderna
0,109.0,149.0,180.0,191.0,195.0,198.0,0.0,66.0,105.0,118.0,124.0,124.0,0.0,3.0,9.0,10.0,11.0,11.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38815.0,38815.0,38815.0,38815.0,38815.0,38815.0,14,38815.40422112067,109.2845724447769,France,35,hybrid,True,moderna
0,94.0,121.0,141.0,146.0,148.0,148.0,0.0,64.0,91.0,98.0,100.0,101.0,0.0,0.0,6.0,8.0,10.0,11.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,40943.0,40943.0,40943.0,40943.0,40943.0,40943.0,14,40943.09803125848,94.34689080595386,France,35,hybrid,True,pfizer
0,101.0,147.0,186.0,203.0,209.0,210.0,0.0,75.0,108.0,127.0,133.0,134.0,0.0,0.0,7.0,11.0,11.0,12.0,0.0,0.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,51454.0,51454.0,51454.0,51454.0,51454.0,51454.0,14,51454.33079403066,101.90362335568616,France,35,hybrid,True,moderna
0,112.0,296.0,811.0,1970.0,4522.0,9159.0,0.0,78.0,250.0,680.0,1645.0,3701.0,0.0,2.0,8.0,30.0,69.0,178.0,0.0,1.0,3.0,8.0,22.0,50.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,46659.1333268731,112.3002667204202,UK,35,hybrid,True,none
