,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,97.0,187.0,316.0,499.0,673.0,797.0,0.0,58.0,140.0,225.0,328.0,422.0,0.0,2.0,13.0,23.0,35.0,44.0,0.0,0.0,8.0,12.0,16.0,17.0,0.0,0.0,0.0,3.0,5.0,6.0,42814.0,42814.0,42814.0,42814.0,42814.0,42814.0,14,42814.27889361751,97.60593181976901,France,35,hybrid,True,az
0,127.0,180.0,219.0,254.0,267.0,278.0,0.0,91.0,134.0,157.0,171.0,182.0,0.0,3.0,12.0,17.0,19.0,21.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,54730.0,54730.0,54730.0,54730.0,54730.0,54730.0,14,54730.71536726835,127.44362360525884,UK,35,hybrid,True,moderna
0,104.0,192.0,345.0,540.0,687.0,802.0,0.0,71.0,163.0,258.0,369.0,461.0,0.0,3.0,11.0,19.0,28.0,37.0,0.0,0.0,3.0,7.0,11.0,16.0,0.0,0.0,0.0,1.0,2.0,3.0,51607.0,51607.0,51607.0,51607.0,51607.0,51607.0,14,51607.577992105784,104.38757022825254,New Zealand,35,hybrid,True,az
0,84.0,201.0,539.0,1314.0,2867.0,5820.0,0.0,49.0,172.0,477.0,1105.0,2364.0,0.0,2.0,10.0,28.0,78.0,155.0,0.0,0.0,2.0,10.0,22.0,49.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14,52345.27473557427,84.1053731271248,Japan,35,hybrid,True,none
0,109.0,146.0,173.0,185.0,192.0,195.0,0.0,71.0,94.0,106.0,112.0,115.0,0.0,1.0,8.0,10.0,11.0,11.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51521.0,51521.0,51521.0,51521.0,51521.0,51521.0,14,51521.4958695207,109.94773237471699,France,35,hybrid,True,moderna
0,124.0,167.0,193.0,205.0,214.0,216.0,0.0,75.0,112.0,124.0,134.0,137.0,0.0,0.0,5.0,6.0,6.0,7.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,55988.0,55988.0,55988.0,55988.0,55988.0,55988.0,14,55988.70623041528,124.51236347657743,UK,35,hybrid,True,moderna
0,103.0,206.0,431.0,745.0,1025.0,1230.0,0.0,64.0,167.0,336.0,545.0,702.0,0.0,0.0,6.0,20.0,39.0,58.0,0.0,0.0,2.0,6.0,11.0,15.0,0.0,0.0,0.0,0.0,1.0,3.0,44528.0,44528.0,44528.0,44528.0,44528.0,44528.0,14,44528.237701371196,103.52774079436212,Japan,35,hybrid,True,az
0,92.0,167.0,291.0,495.0,690.0,838.0,0.0,57.0,130.0,227.0,362.0,474.0,0.0,0.0,3.0,5.0,14.0,20.0,0.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,45911.0,45911.0,45911.0,45911.0,45911.0,45911.0,14,45911.20307700871,92.07562879155617,New Zealand,35,hybrid,True,az
0,107.0,164.0,206.0,230.0,240.0,242.0,0.0,64.0,106.0,121.0,140.0,142.0,0.0,1.0,6.0,7.0,8.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,48227.0,48227.0,48227.0,48227.0,48227.0,48227.0,14,48227.90954024423,107.52402081064353,France,35,hybrid,True,moderna
0,116.0,215.0,368.0,542.0,678.0,774.0,0.0,69.0,160.0,260.0,371.0,439.0,0.0,1.0,4.0,11.0,18.0,25.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,46933.0,46933.0,46933.0,46933.0,46933.0,46933.0,14,46933.69396793098,116.01178882730011,UK,35,hybrid,True,az
