,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,92.0,125.0,155.0,163.0,167.0,169.0,0.0,55.0,83.0,98.0,102.0,103.0,0.0,1.0,5.0,8.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40809.0,40809.0,40809.0,40809.0,40809.0,40809.0,14,40809.81987450826,92.51169290619414,New Zealand,35,hybrid,True,pfizer
0,101.0,160.0,191.0,207.0,213.0,213.0,0.0,68.0,113.0,130.0,137.0,138.0,0.0,1.0,6.0,8.0,10.0,11.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,53692.0,53692.0,53692.0,53692.0,53692.0,53692.0,14,53692.01582983756,101.26377448301481,New Zealand,35,hybrid,True,moderna
0,112.0,161.0,184.0,194.0,198.0,198.0,0.0,67.0,107.0,115.0,120.0,123.0,0.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42003.0,42003.0,42003.0,42003.0,42003.0,42003.0,14,42003.78565422135,112.89050377154165,New Zealand,35,hybrid,True,moderna
0,90.0,180.0,333.0,534.0,699.0,807.0,0.0,52.0,145.0,250.0,375.0,471.0,0.0,1.0,10.0,19.0,28.0,37.0,0.0,1.0,7.0,12.0,14.0,15.0,0.0,0.0,1.0,4.0,7.0,7.0,57988.0,57988.0,57988.0,57988.0,57988.0,57988.0,14,57988.43037470153,90.01059622530411,Japan,35,hybrid,True,az
0,103.0,225.0,452.0,674.0,870.0,1005.0,0.0,61.0,173.0,317.0,436.0,530.0,0.0,2.0,7.0,17.0,26.0,33.0,0.0,0.0,1.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0,3.0,4.0,43247.0,43247.0,43247.0,43247.0,43247.0,43247.0,14,43247.40200038444,103.88003830031923,New Zealand,35,hybrid,True,az
0,94.0,160.0,289.0,408.0,502.0,583.0,0.0,49.0,110.0,201.0,279.0,330.0,0.0,0.0,2.0,5.0,10.0,17.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,42920.0,42920.0,42920.0,42920.0,42920.0,42920.0,14,42920.22932946607,94.91180107620974,France,35,hybrid,True,az
0,107.0,145.0,185.0,205.0,217.0,220.0,0.0,58.0,96.0,114.0,127.0,131.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,48508.0,48508.0,48508.0,48508.0,48508.0,48508.0,14,48508.84197879692,107.81075910029489,New Zealand,35,hybrid,True,moderna
0,83.0,169.0,307.0,492.0,625.0,731.0,0.0,59.0,122.0,227.0,331.0,410.0,0.0,0.0,8.0,16.0,21.0,34.0,0.0,0.0,4.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,51825.0,51825.0,51825.0,51825.0,51825.0,51825.0,14,51825.47268611927,83.15233160215769,Japan,35,hybrid,True,az
0,99.0,205.0,415.0,627.0,802.0,927.0,0.0,57.0,158.0,293.0,408.0,513.0,0.0,1.0,7.0,14.0,20.0,29.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,46703.0,46703.0,46703.0,46703.0,46703.0,46703.0,14,46703.158979873675,99.65722515196497,France,35,hybrid,True,az
0,96.0,238.0,550.0,1289.0,3084.0,6582.0,0.0,49.0,191.0,432.0,1083.0,2522.0,0.0,0.0,3.0,15.0,45.0,115.0,0.0,0.0,0.0,6.0,14.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49588.1257457591,96.09631528306211,UK,35,hybrid,True,none
