,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,98.0,230.0,613.0,1447.0,3164.0,6580.0,0.0,55.0,211.0,511.0,1195.0,2634.0,0.0,1.0,10.0,24.0,54.0,129.0,0.0,0.0,3.0,5.0,15.0,35.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14,55867.65446276058,98.72376690525154,UK,35,hybrid,True,none
0,91.0,125.0,164.0,187.0,206.0,218.0,0.0,53.0,86.0,108.0,121.0,130.0,0.0,0.0,3.0,7.0,9.0,10.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,47643.0,47643.0,47643.0,47643.0,47643.0,47643.0,14,47643.30283010053,91.74405028919936,UK,35,hybrid,True,moderna
0,99.0,148.0,198.0,220.0,229.0,230.0,0.0,67.0,103.0,127.0,139.0,143.0,0.0,0.0,9.0,11.0,14.0,14.0,0.0,0.0,3.0,4.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,40359.0,40359.0,40359.0,40359.0,40359.0,40359.0,14,40359.43284627931,99.7270162951786,France,35,hybrid,True,moderna
0,95.0,129.0,168.0,175.0,178.0,178.0,0.0,47.0,79.0,92.0,96.0,99.0,0.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,49996.0,49996.0,49996.0,49996.0,49996.0,49996.0,14,49996.65547525973,95.74674833637673,New Zealand,35,hybrid,True,pfizer
0,96.0,266.0,721.0,1673.0,3677.0,7361.0,0.0,66.0,231.0,607.0,1425.0,2996.0,0.0,0.0,6.0,20.0,53.0,143.0,0.0,0.0,0.0,2.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,36828.287939631686,96.24392970747952,New Zealand,35,hybrid,True,none
0,102.0,145.0,187.0,208.0,216.0,218.0,0.0,63.0,101.0,115.0,124.0,130.0,0.0,1.0,8.0,10.0,11.0,13.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,54342.0,54342.0,54342.0,54342.0,54342.0,54342.0,14,54342.497300771356,102.5743007139382,UK,35,hybrid,True,pfizer
0,108.0,142.0,172.0,187.0,194.0,201.0,0.0,59.0,88.0,99.0,106.0,110.0,0.0,2.0,4.0,6.0,7.0,7.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,37283.0,37283.0,37283.0,37283.0,37283.0,37283.0,14,37283.38390503831,108.21821639048625,France,35,hybrid,True,moderna
0,100.0,232.0,451.0,710.0,872.0,981.0,0.0,74.0,204.0,355.0,513.0,610.0,0.0,2.0,15.0,32.0,48.0,59.0,0.0,1.0,5.0,12.0,21.0,22.0,0.0,0.0,0.0,2.0,3.0,10.0,52861.0,52861.0,52861.0,52861.0,52861.0,52861.0,14,52861.02629941853,100.70850679623646,Japan,35,hybrid,True,az
0,87.0,129.0,158.0,169.0,172.0,175.0,0.0,49.0,89.0,102.0,110.0,111.0,0.0,0.0,9.0,10.0,11.0,12.0,0.0,0.0,2.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,50884.0,50884.0,50884.0,50884.0,50884.0,50884.0,14,50884.2418873912,87.18338704775438,New Zealand,35,hybrid,True,pfizer
0,94.0,130.0,159.0,170.0,175.0,178.0,0.0,64.0,97.0,111.0,114.0,117.0,0.0,0.0,6.0,8.0,9.0,10.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,46630.0,46630.0,46630.0,46630.0,46630.0,46630.0,14,46630.018967987955,94.54812430500205,France,35,hybrid,True,pfizer
0,115.0,170.0,211.0,233.0,239.0,240.0,0.0,74.0,120.0,136.0,146.0,147.0,0.0,0.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56853.0,56853.0,56853.0,56853.0,56853.0,56853.0,14,56853.55866296474,115.54825460784681,UK,35,hybrid,True,pfizer
0,104.0,145.0,192.0,218.0,228.0,229.0,0.0,61.0,94.0,116.0,126.0,132.0,0.0,0.0,3.0,10.0,11.0,11.0,0.0,0.0,2.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,57316.0,57316.0,57316.0,57316.0,57316.0,57316.0,14,57316.87050525828,104.91378101944338,France,35,hybrid,True,moderna
