,id,day,wind_speed,temperature,bucket_volume,water_volume,height,diameter,surface_area
0,0.0,0.0,1.0,50.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
1,0.0,1.0,0.0,60.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
2,0.0,2.0,0.0,70.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
3,0.0,3.0,0.0,70.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
4,0.0,4.0,2.0,80.0,44.47992542658573,43.30598745674128,2.0,1.0,0.7853981633974483
5,0.0,5.0,2.0,40.0,44.47992542658573,43.000298220317475,2.0,1.0,0.7853981633974483
6,0.0,6.0,0.5,60.0,44.47992542658573,42.79111654456386,2.0,1.0,0.7853981633974483
7,0.0,7.0,2.0,80.0,44.47992542658573,41.61717857471941,2.0,1.0,0.7853981633974483
8,0.0,8.0,0.5,50.0,44.47992542658573,41.468882101219535,2.0,1.0,0.7853981633974483
9,0.0,9.0,2.0,40.0,44.47992542658573,41.16319286479573,2.0,1.0,0.7853981633974483
10,0.0,10.0,1.5,60.0,44.47992542658573,40.670384334700714,2.0,1.0,0.7853981633974483
11,1.0,0.0,1.5,60.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
12,1.0,1.0,1.5,80.0,44.47992542658573,43.541946815664225,2.0,1.0,0.7853981633974483
13,1.0,2.0,0.5,50.0,44.47992542658573,43.39365034216435,2.0,1.0,0.7853981633974483
14,1.0,3.0,1.5,80.0,44.47992542658573,42.455671731242845,2.0,1.0,0.7853981633974483
15,1.0,4.0,0.5,80.0,44.47992542658573,42.05752939873131,2.0,1.0,0.7853981633974483
16,1.0,5.0,1.5,60.0,44.47992542658573,41.56472086863629,2.0,1.0,0.7853981633974483
17,1.0,6.0,2.0,60.0,44.47992542658573,40.94794065786645,2.0,1.0,0.7853981633974483
18,1.0,7.0,1.5,50.0,44.47992542658573,40.598570824871,2.0,1.0,0.7853981633974483
19,1.0,8.0,0.5,60.0,44.47992542658573,40.389389149117385,2.0,1.0,0.7853981633974483
20,1.0,9.0,2.0,80.0,44.47992542658573,39.21545117927293,2.0,1.0,0.7853981633974483
21,1.0,10.0,0.5,80.0,44.47992542658573,38.8173088467614,2.0,1.0,0.7853981633974483
22,2.0,0.0,1.0,40.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
23,2.0,1.0,0.0,40.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
24,2.0,2.0,1.0,40.0,44.47992542658573,44.30190216624338,2.0,1.0,0.7853981633974483
25,2.0,3.0,0.5,60.0,44.47992542658573,44.09272049048977,2.0,1.0,0.7853981633974483
26,2.0,4.0,0.0,50.0,44.47992542658573,44.09272049048977,2.0,1.0,0.7853981633974483
27,2.0,5.0,2.0,50.0,44.47992542658573,43.65546263866238,2.0,1.0,0.7853981633974483
28,2.0,6.0,1.0,40.0,44.47992542658573,43.47743937832003,2.0,1.0,0.7853981633974483
29,2.0,7.0,0.5,50.0,44.47992542658573,43.32914290482015,2.0,1.0,0.7853981633974483
30,2.0,8.0,1.5,60.0,44.47992542658573,42.83633437472513,2.0,1.0,0.7853981633974483
31,2.0,9.0,0.5,60.0,44.47992542658573,42.62715269897152,2.0,1.0,0.7853981633974483
32,2.0,10.0,1.5,60.0,44.47992542658573,42.1343441688765,2.0,1.0,0.7853981633974483
33,3.0,0.0,1.5,70.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
34,3.0,1.0,1.0,50.0,44.47992542658573,44.225280973600526,2.0,1.0,0.7853981633974483
35,3.0,2.0,0.0,50.0,44.47992542658573,44.225280973600526,2.0,1.0,0.7853981633974483
36,3.0,3.0,0.0,70.0,44.47992542658573,44.225280973600526,2.0,1.0,0.7853981633974483
37,3.0,4.0,1.0,80.0,44.47992542658573,43.541618482646314,2.0,1.0,0.7853981633974483
38,3.0,5.0,1.0,70.0,44.47992542658573,43.04189724951746,2.0,1.0,0.7853981633974483
39,3.0,6.0,0.5,40.0,44.47992542658573,42.93822241427079,2.0,1.0,0.7853981633974483
40,3.0,7.0,0.0,70.0,44.47992542658573,42.93822241427079,2.0,1.0,0.7853981633974483
41,3.0,8.0,1.5,80.0,44.47992542658573,42.000243803349285,2.0,1.0,0.7853981633974483
42,3.0,9.0,1.0,70.0,44.47992542658573,41.50052257022043,2.0,1.0,0.7853981633974483
43,3.0,10.0,2.0,40.0,44.47992542658573,41.19483333379664,2.0,1.0,0.7853981633974483
44,4.0,0.0,0.5,50.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
45,4.0,1.0,2.0,70.0,44.47992542658573,43.621838669348755,2.0,1.0,0.7853981633974483
46,4.0,2.0,1.0,50.0,44.47992542658573,43.36719421636355,2.0,1.0,0.7853981633974483
47,4.0,3.0,1.0,70.0,44.47992542658573,42.8674729832347,2.0,1.0,0.7853981633974483
48,4.0,4.0,1.5,70.0,44.47992542658573,42.181860075842394,2.0,1.0,0.7853981633974483
49,4.0,5.0,2.0,50.0,44.47992542658573,41.744602224015004,2.0,1.0,0.7853981633974483
50,4.0,6.0,2.0,60.0,44.47992542658573,41.12782201324516,2.0,1.0,0.7853981633974483
51,4.0,7.0,1.0,40.0,44.47992542658573,40.94979875290281,2.0,1.0,0.7853981633974483
52,4.0,8.0,0.5,40.0,44.47992542658573,40.846123917656136,2.0,1.0,0.7853981633974483
53,4.0,9.0,0.5,70.0,44.47992542658573,40.55510286560783,2.0,1.0,0.7853981633974483
54,4.0,10.0,1.5,60.0,44.47992542658573,40.06229433551281,2.0,1.0,0.7853981633974483
55,5.0,0.0,1.0,70.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
56,5.0,1.0,0.0,40.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
57,5.0,2.0,1.5,50.0,44.47992542658573,44.13055559359028,2.0,1.0,0.7853981633974483
58,5.0,3.0,1.0,80.0,44.47992542658573,43.44689310263607,2.0,1.0,0.7853981633974483
59,5.0,4.0,0.5,80.0,44.47992542658573,43.048750770124535,2.0,1.0,0.7853981633974483
60,5.0,5.0,0.5,70.0,44.47992542658573,42.75772971807623,2.0,1.0,0.7853981633974483
61,5.0,6.0,1.5,40.0,44.47992542658573,42.513483452328096,2.0,1.0,0.7853981633974483
62,5.0,7.0,2.0,80.0,44.47992542658573,41.33954548248364,2.0,1.0,0.7853981633974483
63,5.0,8.0,2.0,60.0,44.47992542658573,40.7227652717138,2.0,1.0,0.7853981633974483
64,5.0,9.0,1.5,60.0,44.47992542658573,40.22995674161878,2.0,1.0,0.7853981633974483
65,5.0,10.0,2.0,40.0,44.47992542658573,39.924267505194976,2.0,1.0,0.7853981633974483
66,6.0,0.0,0.5,60.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
67,6.0,1.0,0.0,70.0,44.47992542658573,44.47992542658573,2.0,1.0,0.7853981633974483
68,6.0,2.0,1.5,70.0,44.47992542658573,43.794312519193426,2.0,1.0,0.7853981633974483
69,6.0,3.0,0.0,70.0,44.47992542658573,43.794312519193426,2.0,1.0,0.7853981633974483
70,6.0,4.0,1.0,70.0,44.47992542658573,43.29459128606457,2.0,1.0,0.7853981633974483
71,6.0,5.0,0.0,70.0,44.47992542658573,43.29459128606457,2.0,1.0,0.7853981633974483
72,6.0,6.0,0.5,80.0,44.47992542658573,42.89644895355304,2.0,1.0,0.7853981633974483
73,6.0,7.0,2.0,70.0,44.47992542658573,42.038362196316065,2.0,1.0,0.7853981633974483
74,6.0,8.0,0.0,70.0,44.47992542658573,42.038362196316065,2.0,1.0,0.7853981633974483
75,6.0,9.0,0.5,50.0,44.47992542658573,41.89006572281619,2.0,1.0,0.7853981633974483
76,6.0,10.0,1.5,70.0,44.47992542658573,41.204452815423885,2.0,1.0,0.7853981633974483
