,id,day,wind_speed,temperature,bucket_volume,water_volume,height,diameter,surface_area
0,0.0,0.0,1.0,80.0,5559.990678323216,5559.990678323216,10.0,5.0,19.634954084936208
1,0.0,1.0,0.5,80.0,5559.990678323216,5550.037120010428,10.0,5.0,19.634954084936208
2,0.0,2.0,1.0,60.0,5559.990678323216,5541.057312173519,10.0,5.0,19.634954084936208
3,0.0,3.0,1.5,60.0,5559.990678323216,5528.737098921143,10.0,5.0,19.634954084936208
4,0.0,4.0,1.5,60.0,5559.990678323216,5516.4168856687675,10.0,5.0,19.634954084936208
5,0.0,5.0,2.0,40.0,5559.990678323216,5508.774654758173,10.0,5.0,19.634954084936208
6,0.0,6.0,2.0,60.0,5559.990678323216,5493.355149488927,10.0,5.0,19.634954084936208
7,0.0,7.0,2.0,50.0,5559.990678323216,5482.4237031932425,10.0,5.0,19.634954084936208
8,0.0,8.0,2.0,50.0,5559.990678323216,5471.492256897558,10.0,5.0,19.634954084936208
9,0.0,9.0,2.0,70.0,5559.990678323216,5450.040087966634,10.0,5.0,19.634954084936208
10,0.0,10.0,2.0,50.0,5559.990678323216,5439.1086416709495,10.0,5.0,19.634954084936208
11,1.0,0.0,1.5,70.0,5559.990678323216,5559.990678323216,10.0,5.0,19.634954084936208
12,1.0,1.0,1.0,70.0,5559.990678323216,5547.497647494995,10.0,5.0,19.634954084936208
13,1.0,2.0,2.0,50.0,5559.990678323216,5536.566201199311,10.0,5.0,19.634954084936208
14,1.0,3.0,1.5,60.0,5559.990678323216,5524.245987946935,10.0,5.0,19.634954084936208
15,1.0,4.0,2.0,50.0,5559.990678323216,5513.314541651251,10.0,5.0,19.634954084936208
16,1.0,5.0,0.0,50.0,5559.990678323216,5513.314541651251,10.0,5.0,19.634954084936208
17,1.0,6.0,1.5,50.0,5559.990678323216,5504.580295826365,10.0,5.0,19.634954084936208
18,1.0,7.0,1.0,40.0,5559.990678323216,5500.129714317806,10.0,5.0,19.634954084936208
19,1.0,8.0,0.0,50.0,5559.990678323216,5500.129714317806,10.0,5.0,19.634954084936208
20,1.0,9.0,0.5,40.0,5559.990678323216,5497.537843436639,10.0,5.0,19.634954084936208
21,1.0,10.0,1.5,60.0,5559.990678323216,5485.217630184264,10.0,5.0,19.634954084936208
22,2.0,0.0,1.0,60.0,5559.990678323216,5559.990678323216,10.0,5.0,19.634954084936208
23,2.0,1.0,2.0,70.0,5559.990678323216,5538.538509392292,10.0,5.0,19.634954084936208
24,2.0,2.0,2.0,40.0,5559.990678323216,5530.896278481698,10.0,5.0,19.634954084936208
25,2.0,3.0,1.5,80.0,5559.990678323216,5507.44681320866,10.0,5.0,19.634954084936208
26,2.0,4.0,1.5,80.0,5559.990678323216,5483.997347935623,10.0,5.0,19.634954084936208
27,2.0,5.0,1.0,80.0,5559.990678323216,5466.905785661767,10.0,5.0,19.634954084936208
28,2.0,6.0,2.0,70.0,5559.990678323216,5445.453616730843,10.0,5.0,19.634954084936208
29,2.0,7.0,2.0,60.0,5559.990678323216,5430.034111461598,10.0,5.0,19.634954084936208
30,2.0,8.0,2.0,70.0,5559.990678323216,5408.581942530674,10.0,5.0,19.634954084936208
31,2.0,9.0,0.0,40.0,5559.990678323216,5408.581942530674,10.0,5.0,19.634954084936208
32,2.0,10.0,0.0,50.0,5559.990678323216,5408.581942530674,10.0,5.0,19.634954084936208
33,3.0,0.0,1.5,80.0,5559.990678323216,5559.990678323216,10.0,5.0,19.634954084936208
34,3.0,1.0,2.0,40.0,5559.990678323216,5552.348447412622,10.0,5.0,19.634954084936208
35,3.0,2.0,1.5,40.0,5559.990678323216,5546.242290768919,10.0,5.0,19.634954084936208
36,3.0,3.0,1.5,60.0,5559.990678323216,5533.922077516543,10.0,5.0,19.634954084936208
37,3.0,4.0,0.0,80.0,5559.990678323216,5533.922077516543,10.0,5.0,19.634954084936208
38,3.0,5.0,2.0,60.0,5559.990678323216,5518.502572247297,10.0,5.0,19.634954084936208
39,3.0,6.0,2.0,60.0,5559.990678323216,5503.083066978052,10.0,5.0,19.634954084936208
40,3.0,7.0,2.0,60.0,5559.990678323216,5487.663561708806,10.0,5.0,19.634954084936208
41,3.0,8.0,0.0,50.0,5559.990678323216,5487.663561708806,10.0,5.0,19.634954084936208
42,3.0,9.0,0.5,40.0,5559.990678323216,5485.071690827639,10.0,5.0,19.634954084936208
43,3.0,10.0,0.0,50.0,5559.990678323216,5485.071690827639,10.0,5.0,19.634954084936208
44,4.0,0.0,0.0,40.0,5559.990678323216,5559.990678323216,10.0,5.0,19.634954084936208
45,4.0,1.0,0.0,50.0,5559.990678323216,5559.990678323216,10.0,5.0,19.634954084936208
46,4.0,2.0,2.0,60.0,5559.990678323216,5544.571173053971,10.0,5.0,19.634954084936208
47,4.0,3.0,0.0,40.0,5559.990678323216,5544.571173053971,10.0,5.0,19.634954084936208
48,4.0,4.0,1.5,40.0,5559.990678323216,5538.465016410268,10.0,5.0,19.634954084936208
49,4.0,5.0,1.0,50.0,5559.990678323216,5532.098905085638,10.0,5.0,19.634954084936208
50,4.0,6.0,1.5,70.0,5559.990678323216,5514.95858240083,10.0,5.0,19.634954084936208
51,4.0,7.0,0.0,40.0,5559.990678323216,5514.95858240083,10.0,5.0,19.634954084936208
52,4.0,8.0,0.5,50.0,5559.990678323216,5511.251170563333,10.0,5.0,19.634954084936208
53,4.0,9.0,2.0,60.0,5559.990678323216,5495.8316652940875,10.0,5.0,19.634954084936208
54,4.0,10.0,2.0,80.0,5559.990678323216,5466.483216047976,10.0,5.0,19.634954084936208
55,5.0,0.0,0.5,50.0,5559.990678323216,5559.990678323216,10.0,5.0,19.634954084936208
56,5.0,1.0,0.0,60.0,5559.990678323216,5559.990678323216,10.0,5.0,19.634954084936208
57,5.0,2.0,2.0,60.0,5559.990678323216,5544.571173053971,10.0,5.0,19.634954084936208
58,5.0,3.0,0.0,50.0,5559.990678323216,5544.571173053971,10.0,5.0,19.634954084936208
59,5.0,4.0,0.5,50.0,5559.990678323216,5540.863761216474,10.0,5.0,19.634954084936208
60,5.0,5.0,0.0,70.0,5559.990678323216,5540.863761216474,10.0,5.0,19.634954084936208
