,id,day,wind_speed,temperature,bucket_volume,water_volume,height,diameter,surface_area
0,0.0,0.0,1.5,40.0,444.79925426585726,444.79925426585726,5.0,2.0,3.141592653589793
1,0.0,1.0,0.0,50.0,444.79925426585726,444.79925426585726,5.0,2.0,3.141592653589793
2,0.0,2.0,1.0,50.0,444.79925426585726,443.78067645391644,5.0,2.0,3.141592653589793
3,0.0,3.0,0.0,70.0,444.79925426585726,443.78067645391644,5.0,2.0,3.141592653589793
4,0.0,4.0,1.0,50.0,444.79925426585726,442.7620986419756,5.0,2.0,3.141592653589793
5,0.0,5.0,2.0,40.0,444.79925426585726,441.5393416962804,5.0,2.0,3.141592653589793
6,0.0,6.0,2.0,70.0,444.79925426585726,438.1069946673325,5.0,2.0,3.141592653589793
7,0.0,7.0,2.0,70.0,444.79925426585726,434.6746476383846,5.0,2.0,3.141592653589793
8,0.0,8.0,0.0,50.0,444.79925426585726,434.6746476383846,5.0,2.0,3.141592653589793
9,0.0,9.0,2.0,80.0,444.79925426585726,429.9788957590068,5.0,2.0,3.141592653589793
10,0.0,10.0,2.0,70.0,444.79925426585726,426.5465487300589,5.0,2.0,3.141592653589793
11,1.0,0.0,0.0,70.0,444.79925426585726,444.79925426585726,5.0,2.0,3.141592653589793
12,1.0,1.0,0.5,60.0,444.79925426585726,443.9625275628428,5.0,2.0,3.141592653589793
13,1.0,2.0,2.0,50.0,444.79925426585726,442.2134961555333,5.0,2.0,3.141592653589793
14,1.0,3.0,2.0,50.0,444.79925426585726,440.46446474822375,5.0,2.0,3.141592653589793
15,1.0,4.0,2.0,60.0,444.79925426585726,437.99734390514436,5.0,2.0,3.141592653589793
16,1.0,5.0,1.0,50.0,444.79925426585726,436.97876609320355,5.0,2.0,3.141592653589793
17,1.0,6.0,1.5,70.0,444.79925426585726,434.2363144636343,5.0,2.0,3.141592653589793
18,1.0,7.0,0.5,50.0,444.79925426585726,433.64312856963477,5.0,2.0,3.141592653589793
19,1.0,8.0,1.5,60.0,444.79925426585726,431.6718944492547,5.0,2.0,3.141592653589793
20,1.0,9.0,1.0,60.0,444.79925426585726,430.2351251953492,5.0,2.0,3.141592653589793
21,1.0,10.0,2.0,70.0,444.79925426585726,426.8027781664013,5.0,2.0,3.141592653589793
22,2.0,0.0,1.0,50.0,444.79925426585726,444.79925426585726,5.0,2.0,3.141592653589793
23,2.0,1.0,1.0,50.0,444.79925426585726,443.78067645391644,5.0,2.0,3.141592653589793
24,2.0,2.0,0.5,40.0,444.79925426585726,443.3659771129297,5.0,2.0,3.141592653589793
25,2.0,3.0,1.0,40.0,444.79925426585726,442.65388407156036,5.0,2.0,3.141592653589793
26,2.0,4.0,2.0,80.0,444.79925426585726,437.9581321921825,5.0,2.0,3.141592653589793
