t,date,cum_infections,cum_infections_low,cum_infections_high,cum_reinfections,cum_reinfections_low,cum_reinfections_high,cum_infectious,cum_infectious_low,cum_infectious_high,cum_symptomatic,cum_symptomatic_low,cum_symptomatic_high,cum_severe,cum_severe_low,cum_severe_high,cum_critical,cum_critical_low,cum_critical_high,cum_recoveries,cum_recoveries_low,cum_recoveries_high,cum_deaths,cum_deaths_low,cum_deaths_high,cum_tests,cum_tests_low,cum_tests_high,cum_diagnoses,cum_diagnoses_low,cum_diagnoses_high,cum_known_deaths,cum_known_deaths_low,cum_known_deaths_high,cum_quarantined,cum_quarantined_low,cum_quarantined_high,cum_vaccinations,cum_vaccinations_low,cum_vaccinations_high,cum_vaccinated,cum_vaccinated_low,cum_vaccinated_high,new_infections,new_infections_low,new_infections_high,new_reinfections,new_reinfections_low,new_reinfections_high,new_infectious,new_infectious_low,new_infectious_high,new_symptomatic,new_symptomatic_low,new_symptomatic_high,new_severe,new_severe_low,new_severe_high,new_critical,new_critical_low,new_critical_high,new_recoveries,new_recoveries_low,new_recoveries_high,new_deaths,new_deaths_low,new_deaths_high,new_tests,new_tests_low,new_tests_high,new_diagnoses,new_diagnoses_low,new_diagnoses_high,new_known_deaths,new_known_deaths_low,new_known_deaths_high,new_quarantined,new_quarantined_low,new_quarantined_high,new_vaccinations,new_vaccinations_low,new_vaccinations_high,new_vaccinated,new_vaccinated_low,new_vaccinated_high,n_susceptible,n_susceptible_low,n_susceptible_high,n_exposed,n_exposed_low,n_exposed_high,n_infectious,n_infectious_low,n_infectious_high,n_symptomatic,n_symptomatic_low,n_symptomatic_high,n_severe,n_severe_low,n_severe_high,n_critical,n_critical_low,n_critical_high,n_recovered,n_recovered_low,n_recovered_high,n_dead,n_dead_low,n_dead_high,n_diagnosed,n_diagnosed_low,n_diagnosed_high,n_known_dead,n_known_dead_low,n_known_dead_high,n_quarantined,n_quarantined_low,n_quarantined_high,n_vaccinated,n_vaccinated_low,n_vaccinated_high,n_alive,n_alive_low,n_alive_high,n_naive,n_naive_low,n_naive_high,n_preinfectious,n_preinfectious_low,n_preinfectious_high,n_removed,n_removed_low,n_removed_high,prevalence,prevalence_low,prevalence_high,incidence,incidence_low,incidence_high,r_eff,r_eff_low,r_eff_high,doubling_time,doubling_time_low,doubling_time_high,test_yield,test_yield_low,test_yield_high,rel_test_yield,rel_test_yield_low,rel_test_yield_high,frac_vaccinated,frac_vaccinated_low,frac_vaccinated_high,pop_nabs,pop_nabs_low,pop_nabs_high,pop_protection,pop_protection_low,pop_protection_high,pop_symp_protection,pop_symp_protection_low,pop_symp_protection_high
81,2020-03-24,60073.4,54082.14001899434,66064.65998100567,0.0,0.0,0.0,54463.5,45639.2854400519,63287.7145599481,36515.2,30086.25247804899,42944.147521951,2597.8,1857.9147115937499,3337.6852884062505,774.6,500.0863209237107,1049.1136790762894,36787.4,24131.149079604973,49443.650920395026,160.0,60.83549021953469,259.1645097804653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.6,436.5435787941658,1644.656421205834,0.0,0.0,0.0,1497.0,838.46708510508,2155.53291489492,1098.3,636.4367734924115,1560.1632265075884,126.0,94.16291470627375,157.83708529372626,40.9,28.048540938866125,53.75145906113387,1981.5,1747.5252150337562,2215.4747849662435,12.2,4.781105203603436,19.618894796396564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24510.6,18519.340018994335,30501.859981005662,23126.0,16237.591533597908,30014.408466402092,17516.1,13418.960270871885,21613.239729128112,11901.8,9507.691431033254,14295.908568966744,1791.4,1521.5330698288508,2061.2669301711494,495.0,379.35225899309575,610.6477410069042,36787.4,24131.149079604973,49443.650920395026,160.0,60.83549021953469,259.1645097804653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84424.0,84324.83549021953,84523.16450978047,24510.6,18519.340018994335,30501.859981005662,5609.9,2759.360479137326,8460.439520862674,36947.4,24196.647043409554,49698.15295659045,0.27390380316881513,0.19257446085056923,0.35523314548706103,0.04154798573670089,0.02587313462464935,0.05722283684875243,0.577376377601927,0.3615832259575331,0.7931695292463208,28.408757300298635,23.023339276604606,33.79417532399266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2020-03-25,61041.8,55572.27740291715,66511.32259708286,0.0,0.0,0.0,55862.1,47671.79864046505,64052.401359534946,37553.1,31537.813310240315,43568.38668975968,2721.9,1995.786262352791,3448.0137376472094,817.0,546.1125695053386,1087.8874304946614,38735.1,26275.03074016039,51195.169259839604,175.2,72.78203282626626,277.61796717373375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.4,442.75433988284465,1494.0456601171554,0.0,0.0,0.0,1398.6,755.7176157336397,2041.48238426636,1037.9,604.044309706557,1471.7556902934432,124.1,95.48601740407322,152.71398259592675,42.4,28.88852339675637,55.91147660324363,1947.7,1674.8219319915945,2220.5780680084054,15.2,8.639512213257309,21.76048778674269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23542.2,18072.677402917143,29011.72259708286,22131.5,14940.497163121127,29322.502836878873,16951.8,12452.231682927795,21451.368317072203,11593.4,8933.367188172295,14253.432811827704,1843.1,1607.7713787062864,2078.428621293713,511.2,409.1733368182611,613.2266631817389,38735.1,26275.03074016039,51195.169259839604,175.2,72.78203282626626,277.61796717373375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84408.8,84306.38203282627,84511.21796717374,23542.2,18072.677402917143,29011.72259708286,5179.7,2443.8668106406776,7915.533189359322,38910.3,26351.942239528293,51468.65776047172,0.2621692403816216,0.17723993603320853,0.34709854473003465,0.040369786187303344,0.02646993318342291,0.05426963919118378,0.544656220968425,0.34586746073689745,0.7434449811999526,29.188297980536458,25.62144333030622,32.755152630766695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2020-03-26,61921.7,57022.22990212207,66821.17009787793,0.0,0.0,0.0,57163.2,49591.84256292175,64734.55743707824,38517.8,32947.292892025005,44088.307107975,2842.8,2137.3090787260267,3548.2909212739737,856.3,589.705101324125,1122.8948986758749,40643.8,28482.35650672997,52805.243493270034,189.0,80.36483074068508,297.6351692593149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.9,307.5927748140864,1452.2072251859136,0.0,0.0,0.0,1301.1,672.182549137011,1930.0174508629889,964.7,513.065590327752,1416.334409672248,120.9,86.42740218666427,155.37259781333574,39.3,27.298333449058,51.301666550941995,1908.7,1580.8170330742996,2236.5829669257005,13.8,6.825761690334923,20.77423830966508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22662.3,17762.829902122066,27561.770097877932,21088.9,13638.380477174764,28539.41952282524,16330.4,11518.004155932307,21142.795844067692,11243.7,8325.196541033401,14162.2034589666,1886.2,1673.1726778086904,2099.2273221913097,524.4,432.2601063599485,616.5398936400514,40643.8,28482.35650672997,52805.243493270034,189.0,80.36483074068508,297.6351692593149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84395.0,84286.36483074068,84503.63516925932,22662.3,17762.829902122066,27561.770097877932,4758.5,2076.341727265149,7440.6582727348505,40832.8,28566.81983370265,53098.78016629735,0.2498557709638264,0.16184062262338153,0.33787091930427127,0.03789729475651991,0.020317607811104747,0.05547698170193507,0.513360059219253,0.3269697673729023,0.6997503510656037,29.66112879268577,27.627901548800384,31.694356036571154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2020-03-27,62709.8,58313.37392419707,67106.22607580294,0.0,0.0,0.0,58358.0,51411.64642420212,65304.35357579788,39395.9,34268.28944926587,44523.510550734136,2958.1,2280.2761585780563,3635.9238414219435,895.2,629.2078196638105,1161.1921803361897,42531.6,30761.37977436276,54301.82022563724,206.0,93.9500111557346,318.0499888442654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.1,280.5281725706203,1295.6718274293798,0.0,0.0,0.0,1194.8,566.565776163062,1823.034223836938,878.1,427.4307643071251,1328.7692356928749,115.3,85.44635700622116,145.15364299377882,38.9,25.589853494420126,52.21014650557987,1887.8,1456.1484738819981,2319.4515261180018,17.0,10.803226646068133,23.196773353931867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21874.2,17477.773924197063,26270.62607580294,19972.2,12427.544259676259,27516.855740323743,15620.4,10598.757941868018,20642.04205813198,10799.6,7715.752507013358,13883.447492986643,1919.9,1747.6665537707615,2092.133446229239,532.8,449.36954992330436,616.2304500766955,42531.6,30761.37977436276,54301.82022563724,206.0,93.9500111557346,318.0499888442654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84378.0,84265.95001115573,84490.04998884427,21874.2,17477.773924197063,26270.62607580294,4351.8,1791.448024196673,6912.151975803327,42737.6,30859.568304470642,54615.63169552936,0.23667043002837812,0.14751763757301584,0.3258232224837404,0.035228698343210726,0.018959711879262202,0.05149768480715925,0.4834250206788854,0.3144408770722832,0.6524091642854876,29.938164427815174,29.567150994706196,30.30917786092415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2020-03-28,63413.9,59457.11054894249,67370.68945105751,0.0,0.0,0.0,59466.4,53123.74647328108,65809.05352671893,40218.3,35517.219098760375,44919.38090123963,3073.8,2430.1840896932395,3717.415910306761,934.3,676.2844190751264,1192.3155809248735,44374.3,33030.84401692324,55717.755983076764,222.2,102.71845330763414,341.6815466923658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.1,257.971363842221,1150.228636157779,0.0,0.0,0.0,1108.4,501.3578597823707,1715.4421402176295,822.4,390.6730492545085,1254.1269507454915,115.7,77.61535742585997,153.78464257414004,39.1,24.22855084398296,53.971449156017044,1842.7,1382.823451348082,2302.576548651918,16.2,6.9134505870048795,25.486549412995117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21170.1,17213.31054894249,25126.88945105751,18817.4,11266.494719174396,26368.305280825607,14869.9,9688.229423824783,20051.570576175218,10342.1,7116.543868105842,13567.656131894159,1948.8,1798.5633866196392,2099.036613380361,540.3,468.0778427350719,612.522157264928,44374.3,33030.84401692324,55717.755983076764,222.2,102.71845330763414,341.6815466923658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84361.8,84242.31845330764,84481.28154669236,21170.1,17213.31054894249,25126.88945105751,3947.5,1550.097697506737,6344.902302493263,44596.5,33138.58241433025,56054.41758566975,0.2230254472376246,0.13378240986609308,0.3122684846091561,0.03257491875053401,0.01750201585300018,0.04764782164806784,0.4590830851329149,0.31307815347098544,0.6050880167948444,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2020-03-29,64066.7,60506.56651373856,67626.83348626143,0.0,0.0,0.0,60464.0,54684.64135046111,66243.35864953889,40974.8,36716.569212454546,45233.03078754546,3180.8,2562.8551480916767,3798.7448519083237,973.3,725.7761829641438,1220.823817035856,46121.0,35280.35260235811,56961.64739764189,235.4,114.59867550394986,356.2013244960501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.8,251.6867491592929,1053.913250840707,0.0,0.0,0.0,997.6,432.7905099947417,1562.4094900052582,756.5,309.1439896458303,1203.8560103541697,107.0,78.8432956473951,135.1567043526049,39.0,26.162554771295028,51.83744522870497,1746.7,1230.768182799316,2262.631817200684,13.2,2.776948623363692,23.623051376636305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20517.3,16957.166513738564,24077.433486261434,17710.3,10269.4213395191,25151.1786604809,14107.6,8874.959121820037,19340.240878179964,9877.8,6547.999069013284,13207.600930986715,1969.0,1839.0984988539394,2098.9015011460606,549.9,495.7856765726485,604.0143234273514,46121.0,35280.35260235811,56961.64739764189,235.4,114.59867550394986,356.2013244960501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84348.6,84227.79867550396,84469.40132449605,20517.3,16957.166513738564,24077.433486261434,3602.7,1368.3100519381132,5837.089948061886,46356.4,35399.42705305886,57313.37294694114,0.20993504691013207,0.12197283005446515,0.297897263765799,0.031210747280877766,0.016854429531024055,0.04556706503073148,0.4403863633967727,0.3115510347770123,0.569221692016533,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2020-03-30,64665.4,61501.92871674169,67828.87128325831,0.0,0.0,0.0,61383.4,56164.17467817302,66602.62532182698,41675.6,37824.54266986325,45526.657330136746,3283.7,2706.6980589287414,3860.7019410712583,1014.1,781.0155517843373,1247.1844482156628,47816.2,37449.33548656104,58183.064513438956,250.8,127.57727482318856,374.0227251768115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.7,198.44103382934696,998.9589661706532,0.0,0.0,0.0,919.4,353.2747841687318,1485.5252158312683,700.8,288.0484524559598,1113.5515475440402,102.9,50.95040904877114,154.84959095122886,40.8,21.29000256278848,60.309997437211514,1695.2,1214.2943543687597,2176.1056456312403,15.4,6.952515167222849,23.847484832777152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19918.6,16755.128716741685,23082.071283258312,16598.4,9235.398427271663,23961.40157272834,13316.4,7998.634514384824,18634.165485615176,9391.8,5954.850212761321,12828.749787238678,1973.0,1823.890644156713,2122.109355843287,558.8,512.0769863985637,605.5230136014362,47816.2,37449.33548656104,58183.064513438956,250.8,127.57727482318856,374.0227251768115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84333.2,84209.97727482319,84456.4227251768,19918.6,16755.128716741685,23082.071283258312,3282.0,1212.466719281857,5351.533280718143,48067.0,37581.37444879897,58552.62555120103,0.1967885740656577,0.10972509266920724,0.2838520554621081,0.029452645673841687,0.013996901189187476,0.044908390158495896,0.4211472408061351,0.30147044732477,0.5408240342875001,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2020-03-31,65181.3,62360.87179846747,68001.72820153253,0.0,0.0,0.0,62239.7,57548.78051230891,66930.61948769109,42316.3,38838.98838899934,45793.61161100066,3377.5,2837.169545555685,3917.830454444315,1054.1,836.5859544764982,1271.6140455235018,49442.1,39608.639675170285,59275.56032482971,266.3,136.9414285793168,395.6585714206832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.9,162.76722043967652,869.0327795603234,0.0,0.0,0.0,856.3,325.05689180940897,1387.5431081905908,640.7,258.1955686531201,1023.20443134688,93.8,51.38490834620299,136.215091653797,40.0,22.518581293270273,57.48141870672973,1625.9,1075.4838301793816,2176.3161698206186,15.5,4.572969296281812,26.427030703718188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19402.7,16582.271798467475,22223.128201532527,15472.9,8299.719146292211,22646.08085370779,12531.3,7223.750429812266,17838.849570187733,8892.6,5415.483470460043,12369.716529539957,1970.9,1777.357343203107,2164.4426567968935,566.5,515.1249087592051,617.8750912407949,49442.1,39608.639675170285,59275.56032482971,266.3,136.9414285793168,395.6585714206832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84317.7,84188.34142857931,84447.05857142068,19402.7,16582.271798467475,22223.128201532527,2941.6,1053.9425734524814,4829.257426547519,49708.4,39750.04434457174,59666.755655428264,0.18347577905629123,0.09864410334764707,0.2683074547649354,0.026087376044242057,0.011651389042075333,0.04052336304640878,0.3998188298600117,0.28879657469028613,0.5108410850297374,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2020-04-01,65652.6,63154.37051494464,68150.82948505538,0.0,0.0,0.0,63004.9,58768.63688730268,67241.16311269732,42897.6,39770.952824509935,46024.24717549006,3464.4,2952.225654683876,3976.574345316124,1086.7,884.2746063360627,1289.1253936639373,50971.8,41696.672969063984,60246.92703093602,284.7,155.63242080212396,413.767579197876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.3,136.30262687597087,806.2973731240291,0.0,0.0,0.0,765.2,306.6058002983466,1223.7941997016535,581.3,223.671086180102,938.9289138198978,86.9,56.0915595980582,117.70844040194181,32.6,13.000000000000004,52.2,1529.7,956.4970342016713,2102.9029657983288,18.4,9.139330477767817,27.66066952223218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18931.4,16433.170514944635,21429.629485055368,14396.1,7456.106832856391,21336.093167143612,11748.4,6551.3099526754395,16945.490047324558,8381.2,4929.6659874195075,11832.734012580495,1954.9,1728.962929115207,2180.8370708847933,561.7,500.23749110229886,623.1625088977013,50971.8,41696.672969063984,60246.92703093602,284.7,155.63242080212396,413.767579197876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84299.3,84170.23242080213,84428.36757919787,18931.4,16433.170514944635,21429.629485055368,2647.7,882.5561418399914,4412.8438581600085,51256.5,41856.10165737643,60656.89834262357,0.17074332843899762,0.08864710542498176,0.25283955145301346,0.024443905230108816,0.010017191880056654,0.03887061858016098,0.3809401284632095,0.28590846972328643,0.4759717872031326,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2020-04-02,66067.8,63807.260099887644,68328.33990011236,0.0,0.0,0.0,63682.2,59871.45185298214,67492.94814701784,43419.0,40598.53308829903,46239.46691170097,3553.8,3087.766696469019,4019.8333035309815,1120.6,927.8655713163836,1313.3344286836164,52434.6,43734.96519387164,61134.234806128356,302.2,171.14031893827908,433.2596810617209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.2,163.3638627996371,667.0361372003629,0.0,0.0,0.0,677.3,246.78955877934845,1107.8104412206515,521.4,211.58560394971954,831.2143960502804,89.4,41.81680969081624,136.98319030918378,33.9,21.81860935156883,45.981390648431166,1462.8,875.4985101329981,2050.101489867002,17.5,7.651142198203896,27.348857801796104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18516.2,16255.66009988764,20776.739900112363,13331.0,6721.748847259623,19940.251152740377,10945.4,5903.774690637948,15987.025309362052,7860.6,4511.437334496875,11209.762665503125,1935.1,1662.0747996979032,2208.1252003020963,560.5,487.25383969108003,633.7461603089199,52434.6,43734.96519387164,61134.234806128356,302.2,171.14031893827908,433.2596810617209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84281.8,84150.74031893827,84412.85968106173,18516.2,16255.66009988764,20776.739900112363,2385.6,802.7458184658954,3968.4541815341045,52736.8,43911.96786335287,61561.63213664714,0.15814293789106953,0.07993520864006376,0.2363506671420753,0.022113336603491622,0.010849859738051667,0.03337681346893158,0.36551531915627183,0.28880673533110657,0.4422239029814371,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2020-04-03,66441.6,64417.29583313179,68465.90416686822,0.0,0.0,0.0,64295.7,60886.68031099848,67704.71968900152,43896.5,41371.86184770965,46421.13815229035,3634.3,3206.1467096938295,4062.453290306171,1150.1,969.6661894211619,1330.5338105788378,53788.7,45662.30000738334,61915.099992616655,318.1,187.88648303651422,448.3135169634858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.8,126.7116757108908,620.8883242891093,0.0,0.0,0.0,613.5,209.27407307299052,1017.7259269270095,477.5,179.52248406968687,775.4775159303131,80.5,40.24829196170677,120.75170803829323,29.5,12.523545717671198,46.4764542823288,1354.1,771.9986686151628,1936.201331384837,15.9,8.608909546576726,23.191090453423275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18142.4,16118.09583313179,20166.70416686821,12334.8,6057.533792485776,18612.066207514225,10188.9,5326.224156392902,15051.575843607097,7366.7,4103.845783213721,10629.554216786279,1909.0,1603.5639183069557,2214.4360816930443,556.9,472.10165095946735,641.6983490405325,53788.7,45662.30000738334,61915.099992616655,318.1,187.88648303651422,448.3135169634858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84265.9,84135.68648303651,84396.11351696348,18142.4,16118.09583313179,20166.70416686821,2145.9,719.2545780397991,3572.545421960201,54106.8,45856.08566486514,62357.51433513487,0.14635236819748504,0.07205356871045099,0.2206511676845191,0.02030488401272911,0.008869554544491969,0.031740213480966256,0.351445117338051,0.2856353683785152,0.4172548662975868,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2020-04-04,66773.3,64953.03121764944,68593.56878235057,0.0,0.0,0.0,64851.5,61819.05461714477,67883.94538285524,44321.4,42053.85450762283,46588.94549237717,3708.6,3306.6306479344476,4110.569352065552,1182.3,1013.3501849660674,1351.2498150339325,55052.7,47488.91374971502,62616.48625028497,332.7,205.23220014450706,460.16779985549294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.7,116.01866098338502,547.3813390166149,0.0,0.0,0.0,555.8,168.1942208893164,943.4057791106835,424.9,165.9707432521384,683.8292567478616,74.3,40.916770677479384,107.68322932252062,32.2,17.86682170626487,46.53317829373513,1264.0,692.3819457015026,1835.6180542984976,14.6,6.947549412116403,22.252450587883597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17810.7,15990.431217649439,19630.968782350563,11387.9,5467.871726418868,17307.928273581132,9466.1,4792.1765560398835,14140.023443960117,6888.7,3762.123847081283,10015.276152918716,1871.9,1530.3079040727084,2213.4920959272918,555.8,460.0260995886666,651.5739004113333,55052.7,47488.91374971502,62616.48625028497,332.7,205.23220014450706,460.16779985549294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84251.3,84123.8322001445,84378.7677998555,17810.7,15990.431217649439,19630.968782350563,1921.8,668.5403142205523,3175.0596857794476,55385.4,47700.73671785159,63070.06328214841,0.13514099989216694,0.06505100601270707,0.2052309937716268,0.018379910257814998,0.008054161257533292,0.028705659258096705,0.33872687017176056,0.27496721149365333,0.4024865288498678,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2020-04-05,67071.7,65451.96568845381,68691.43431154618,0.0,0.0,0.0,65345.3,62630.046781605815,68060.5532183942,44694.5,42685.407816948165,46703.592183051835,3777.4,3398.910158656801,4155.889841343199,1210.4,1052.412152366076,1368.3878476339241,56252.4,49240.41248147147,63264.387518528536,349.4,225.3638762295435,473.43612377045645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.4,87.99049451129827,508.8095054887017,0.0,0.0,0.0,493.8,169.29446846008926,818.3055315399108,373.1,108.2582359219,637.9417640781,68.8,37.587182120160946,100.01281787983905,28.1,11.30833540115811,44.89166459884189,1199.7,645.8205546330502,1753.57944536695,16.7,8.165364682659252,25.234635317340746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17512.3,15892.565688453813,19132.034311546187,10469.9,4897.061122013305,16042.738877986694,8743.5,4300.807010382104,13186.192989617895,6396.4,3383.7039051374595,9409.09609486254,1822.6,1460.6395601726617,2184.560439827338,545.7,443.64491683409403,647.7550831659061,56252.4,49240.41248147147,63264.387518528536,349.4,225.3638762295435,473.43612377045645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84234.6,84110.56387622954,84358.63612377047,17512.3,15892.565688453813,19132.034311546187,1726.4,589.1006726459389,2863.699327354061,56601.8,49471.521082594314,63732.07891740569,0.1242715903579239,0.05827375871598103,0.19026942199986677,0.016811876877226396,0.006356579666227231,0.02726717408822556,0.3286299861314964,0.26833960385902905,0.38892036840396377,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
