,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,age_dist,rand_seed,id,imbalance
0,96.0,156.0,231.0,275.0,283.0,284.0,14,35,hybrid,True,55623,96,UK,treatment,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti1,0.0
1,96.0,210.0,593.0,1479.0,3403.0,7203.0,14,35,hybrid,True,55623,96,UK,control,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti1,0.0
2,96.0,156.0,231.0,275.0,283.0,284.0,14,35,hybrid,True,55623,96,UK,treatment,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti1,0.0
3,96.0,172.0,236.0,262.0,276.0,278.0,14,35,hybrid,True,55623,96,UK,treatment,34.94192886352539,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",2,ic0_ti1,0.0
4,96.0,156.0,262.0,318.0,342.0,350.0,14,35,hybrid,True,55623,96,UK,treatment,35.23192596435547,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",3,ic0_ti1,0.0
5,96.0,177.0,257.0,310.0,326.0,330.0,14,35,hybrid,True,55623,96,UK,treatment,35.03842544555664,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",4,ic0_ti1,0.0
6,96.0,210.0,593.0,1479.0,3403.0,7203.0,14,35,hybrid,True,55623,96,UK,control,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti1,0.0
7,96.0,258.0,672.0,1592.0,3769.0,8110.0,14,35,hybrid,True,55623,96,UK,control,34.94192886352539,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",2,ic0_ti1,0.0
8,96.0,205.0,574.0,1353.0,2959.0,6354.0,14,35,hybrid,True,55623,96,UK,control,35.23192596435547,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",3,ic0_ti1,0.0
9,96.0,228.0,571.0,1544.0,3687.0,8074.0,14,35,hybrid,True,55623,96,UK,control,35.03842544555664,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",4,ic0_ti1,0.0
0,96.0,156.0,231.0,275.0,283.0,284.0,14,35,hybrid,True,55623,96,UK,treatment,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti2,4.602684020996094
1,96.0,210.0,593.0,1479.0,3403.0,7203.0,14,35,hybrid,True,55623,96,UK,control,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti2,4.602684020996094
2,96.0,162.0,216.0,248.0,263.0,264.0,14,35,hybrid,True,55623,96,UK,treatment,38.38475036621094,2.0,20,16,20,"{'0-9': 7569, '10-19': 7533, '20-29': 6390, '30-39': 7839, '40-49': 8597, '50-59': 6769, '60-69': 5415, '70-79': 3724, '80+': 1782}",1,ic0_ti2,4.602684020996094
3,96.0,181.0,269.0,311.0,327.0,329.0,14,35,hybrid,True,55623,96,UK,treatment,38.194122314453125,2.0,20,16,20,"{'0-9': 7569, '10-19': 7533, '20-29': 6390, '30-39': 7839, '40-49': 8597, '50-59': 6769, '60-69': 5415, '70-79': 3724, '80+': 1782}",2,ic0_ti2,4.602684020996094
4,96.0,141.0,212.0,247.0,265.0,269.0,14,35,hybrid,True,55623,96,UK,treatment,38.5330696105957,2.0,20,16,20,"{'0-9': 7569, '10-19': 7533, '20-29': 6390, '30-39': 7839, '40-49': 8597, '50-59': 6769, '60-69': 5415, '70-79': 3724, '80+': 1782}",3,ic0_ti2,4.602684020996094
5,96.0,160.0,227.0,263.0,279.0,283.0,14,35,hybrid,True,55623,96,UK,treatment,38.3346061706543,2.0,20,16,20,"{'0-9': 7569, '10-19': 7533, '20-29': 6390, '30-39': 7839, '40-49': 8597, '50-59': 6769, '60-69': 5415, '70-79': 3724, '80+': 1782}",4,ic0_ti2,4.602684020996094
6,96.0,216.0,529.0,1373.0,3298.0,7380.0,14,35,hybrid,True,55623,96,UK,control,32.61017990112305,2.0,20,16,20,"{'0-9': 5223, '10-19': 4409, '20-29': 13849, '30-39': 16336, '40-49': 8915, '50-59': 4906, '60-69': 1579, '70-79': 322, '80+': 79}",1,ic0_ti2,4.602684020996094
7,96.0,248.0,710.0,1663.0,3895.0,8733.0,14,35,hybrid,True,55623,96,UK,control,32.49342727661133,2.0,20,16,20,"{'0-9': 5223, '10-19': 4409, '20-29': 13849, '30-39': 16336, '40-49': 8915, '50-59': 4906, '60-69': 1579, '70-79': 322, '80+': 79}",2,ic0_ti2,4.602684020996094
8,96.0,199.0,517.0,1382.0,3271.0,7272.0,14,35,hybrid,True,55623,96,UK,control,32.72236633300781,2.0,20,16,20,"{'0-9': 5223, '10-19': 4409, '20-29': 13849, '30-39': 16336, '40-49': 8915, '50-59': 4906, '60-69': 1579, '70-79': 322, '80+': 79}",3,ic0_ti2,4.602684020996094
9,96.0,241.0,766.0,2090.0,5131.0,11280.0,14,35,hybrid,True,55623,96,UK,control,32.607154846191406,2.0,20,16,20,"{'0-9': 5223, '10-19': 4409, '20-29': 13849, '30-39': 16336, '40-49': 8915, '50-59': 4906, '60-69': 1579, '70-79': 322, '80+': 79}",4,ic0_ti2,4.602684020996094
0,96.0,156.0,231.0,275.0,283.0,284.0,14,35,hybrid,True,55623,96,UK,treatment,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti3,4.602684020996094
1,96.0,210.0,593.0,1479.0,3403.0,7203.0,14,35,hybrid,True,55623,96,UK,control,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti3,4.602684020996094
2,96.0,162.0,216.0,248.0,263.0,264.0,14,35,hybrid,True,55623,96,UK,treatment,38.38475036621094,2.0,20,16,20,"{'0-9': 7569, '10-19': 7533, '20-29': 6390, '30-39': 7839, '40-49': 8597, '50-59': 6769, '60-69': 5415, '70-79': 3724, '80+': 1782}",1,ic0_ti3,4.602684020996094
3,96.0,181.0,269.0,311.0,327.0,329.0,14,35,hybrid,True,55623,96,UK,treatment,38.194122314453125,2.0,20,16,20,"{'0-9': 7569, '10-19': 7533, '20-29': 6390, '30-39': 7839, '40-49': 8597, '50-59': 6769, '60-69': 5415, '70-79': 3724, '80+': 1782}",2,ic0_ti3,4.602684020996094
4,96.0,141.0,212.0,247.0,265.0,269.0,14,35,hybrid,True,55623,96,UK,treatment,38.5330696105957,2.0,20,16,20,"{'0-9': 7569, '10-19': 7533, '20-29': 6390, '30-39': 7839, '40-49': 8597, '50-59': 6769, '60-69': 5415, '70-79': 3724, '80+': 1782}",3,ic0_ti3,4.602684020996094
5,96.0,160.0,227.0,263.0,279.0,283.0,14,35,hybrid,True,55623,96,UK,treatment,38.3346061706543,2.0,20,16,20,"{'0-9': 7569, '10-19': 7533, '20-29': 6390, '30-39': 7839, '40-49': 8597, '50-59': 6769, '60-69': 5415, '70-79': 3724, '80+': 1782}",4,ic0_ti3,4.602684020996094
6,96.0,216.0,529.0,1373.0,3298.0,7380.0,14,35,hybrid,True,55623,96,UK,control,32.61017990112305,2.0,20,16,20,"{'0-9': 5223, '10-19': 4409, '20-29': 13849, '30-39': 16336, '40-49': 8915, '50-59': 4906, '60-69': 1579, '70-79': 322, '80+': 79}",1,ic0_ti3,4.602684020996094
7,96.0,248.0,710.0,1663.0,3895.0,8733.0,14,35,hybrid,True,55623,96,UK,control,32.49342727661133,2.0,20,16,20,"{'0-9': 5223, '10-19': 4409, '20-29': 13849, '30-39': 16336, '40-49': 8915, '50-59': 4906, '60-69': 1579, '70-79': 322, '80+': 79}",2,ic0_ti3,4.602684020996094
8,96.0,199.0,517.0,1382.0,3271.0,7272.0,14,35,hybrid,True,55623,96,UK,control,32.72236633300781,2.0,20,16,20,"{'0-9': 5223, '10-19': 4409, '20-29': 13849, '30-39': 16336, '40-49': 8915, '50-59': 4906, '60-69': 1579, '70-79': 322, '80+': 79}",3,ic0_ti3,4.602684020996094
9,96.0,241.0,766.0,2090.0,5131.0,11280.0,14,35,hybrid,True,55623,96,UK,control,32.607154846191406,2.0,20,16,20,"{'0-9': 5223, '10-19': 4409, '20-29': 13849, '30-39': 16336, '40-49': 8915, '50-59': 4906, '60-69': 1579, '70-79': 322, '80+': 79}",4,ic0_ti3,4.602684020996094
0,96.0,156.0,231.0,275.0,283.0,284.0,14,35,hybrid,True,55623,96,UK,treatment,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti4,6.555121994018556
1,96.0,210.0,593.0,1479.0,3403.0,7203.0,14,35,hybrid,True,55623,96,UK,control,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti4,6.555121994018556
2,96.0,156.0,248.0,289.0,305.0,310.0,14,35,hybrid,True,55623,96,UK,treatment,39.35060119628906,2.0,20,16,20,"{'0-9': 7217, '10-19': 6828, '20-29': 7362, '30-39': 8110, '40-49': 7211, '50-59': 6778, '60-69': 5783, '70-79': 4027, '80+': 2301}",1,ic0_ti4,6.555121994018556
3,96.0,179.0,258.0,298.0,318.0,327.0,14,35,hybrid,True,55623,96,UK,treatment,39.131690979003906,2.0,20,16,20,"{'0-9': 7217, '10-19': 6828, '20-29': 7362, '30-39': 8110, '40-49': 7211, '50-59': 6778, '60-69': 5783, '70-79': 4027, '80+': 2301}",2,ic0_ti4,6.555121994018556
4,96.0,145.0,201.0,233.0,240.0,242.0,14,35,hybrid,True,55623,96,UK,treatment,39.46926498413086,2.0,20,16,20,"{'0-9': 7217, '10-19': 6828, '20-29': 7362, '30-39': 8110, '40-49': 7211, '50-59': 6778, '60-69': 5783, '70-79': 4027, '80+': 2301}",3,ic0_ti4,6.555121994018556
5,96.0,156.0,230.0,272.0,286.0,290.0,14,35,hybrid,True,55623,96,UK,treatment,39.30175018310547,2.0,20,16,20,"{'0-9': 7217, '10-19': 6828, '20-29': 7362, '30-39': 8110, '40-49': 7211, '50-59': 6778, '60-69': 5783, '70-79': 4027, '80+': 2301}",4,ic0_ti4,6.555121994018556
6,96.0,211.0,502.0,1160.0,2637.0,5559.0,14,35,hybrid,True,55623,96,UK,control,31.162904739379883,2.0,20,16,20,"{'0-9': 9466, '10-19': 10165, '20-29': 9669, '30-39': 8691, '40-49': 6838, '50-59': 5164, '60-69': 3512, '70-79': 1579, '80+': 535}",1,ic0_ti4,6.555121994018556
7,96.0,240.0,565.0,1237.0,2732.0,5669.0,14,35,hybrid,True,55623,96,UK,control,30.94943618774414,2.0,20,16,20,"{'0-9': 9466, '10-19': 10165, '20-29': 9669, '30-39': 8691, '40-49': 6838, '50-59': 5164, '60-69': 3512, '70-79': 1579, '80+': 535}",2,ic0_ti4,6.555121994018556
8,96.0,185.0,453.0,1055.0,2370.0,5003.0,14,35,hybrid,True,55623,96,UK,control,31.263168334960938,2.0,20,16,20,"{'0-9': 9466, '10-19': 10165, '20-29': 9669, '30-39': 8691, '40-49': 6838, '50-59': 5164, '60-69': 3512, '70-79': 1579, '80+': 535}",3,ic0_ti4,6.555121994018556
9,96.0,224.0,602.0,1439.0,3395.0,7267.0,14,35,hybrid,True,55623,96,UK,control,31.102188110351562,2.0,20,16,20,"{'0-9': 9466, '10-19': 10165, '20-29': 9669, '30-39': 8691, '40-49': 6838, '50-59': 5164, '60-69': 3512, '70-79': 1579, '80+': 535}",4,ic0_ti4,6.555121994018556
0,96.0,156.0,231.0,275.0,283.0,284.0,14,35,hybrid,True,55623,96,UK,treatment,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti5,6.555121994018556
1,96.0,210.0,593.0,1479.0,3403.0,7203.0,14,35,hybrid,True,55623,96,UK,control,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti5,6.555121994018556
2,96.0,156.0,248.0,289.0,305.0,310.0,14,35,hybrid,True,55623,96,UK,treatment,39.35060119628906,2.0,20,16,20,"{'0-9': 7217, '10-19': 6828, '20-29': 7362, '30-39': 8110, '40-49': 7211, '50-59': 6778, '60-69': 5783, '70-79': 4027, '80+': 2301}",1,ic0_ti5,6.555121994018556
3,96.0,179.0,258.0,298.0,318.0,327.0,14,35,hybrid,True,55623,96,UK,treatment,39.131690979003906,2.0,20,16,20,"{'0-9': 7217, '10-19': 6828, '20-29': 7362, '30-39': 8110, '40-49': 7211, '50-59': 6778, '60-69': 5783, '70-79': 4027, '80+': 2301}",2,ic0_ti5,6.555121994018556
4,96.0,145.0,201.0,233.0,240.0,242.0,14,35,hybrid,True,55623,96,UK,treatment,39.46926498413086,2.0,20,16,20,"{'0-9': 7217, '10-19': 6828, '20-29': 7362, '30-39': 8110, '40-49': 7211, '50-59': 6778, '60-69': 5783, '70-79': 4027, '80+': 2301}",3,ic0_ti5,6.555121994018556
5,96.0,156.0,230.0,272.0,286.0,290.0,14,35,hybrid,True,55623,96,UK,treatment,39.30175018310547,2.0,20,16,20,"{'0-9': 7217, '10-19': 6828, '20-29': 7362, '30-39': 8110, '40-49': 7211, '50-59': 6778, '60-69': 5783, '70-79': 4027, '80+': 2301}",4,ic0_ti5,6.555121994018556
6,96.0,211.0,502.0,1160.0,2637.0,5559.0,14,35,hybrid,True,55623,96,UK,control,31.162904739379883,2.0,20,16,20,"{'0-9': 9466, '10-19': 10165, '20-29': 9669, '30-39': 8691, '40-49': 6838, '50-59': 5164, '60-69': 3512, '70-79': 1579, '80+': 535}",1,ic0_ti5,6.555121994018556
7,96.0,240.0,565.0,1237.0,2732.0,5669.0,14,35,hybrid,True,55623,96,UK,control,30.94943618774414,2.0,20,16,20,"{'0-9': 9466, '10-19': 10165, '20-29': 9669, '30-39': 8691, '40-49': 6838, '50-59': 5164, '60-69': 3512, '70-79': 1579, '80+': 535}",2,ic0_ti5,6.555121994018556
8,96.0,185.0,453.0,1055.0,2370.0,5003.0,14,35,hybrid,True,55623,96,UK,control,31.263168334960938,2.0,20,16,20,"{'0-9': 9466, '10-19': 10165, '20-29': 9669, '30-39': 8691, '40-49': 6838, '50-59': 5164, '60-69': 3512, '70-79': 1579, '80+': 535}",3,ic0_ti5,6.555121994018556
9,96.0,224.0,602.0,1439.0,3395.0,7267.0,14,35,hybrid,True,55623,96,UK,control,31.102188110351562,2.0,20,16,20,"{'0-9': 9466, '10-19': 10165, '20-29': 9669, '30-39': 8691, '40-49': 6838, '50-59': 5164, '60-69': 3512, '70-79': 1579, '80+': 535}",4,ic0_ti5,6.555121994018556
0,96.0,156.0,231.0,275.0,283.0,284.0,14,35,hybrid,True,55623,96,UK,treatment,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti6,7.94176979064941
1,96.0,210.0,593.0,1479.0,3403.0,7203.0,14,35,hybrid,True,55623,96,UK,control,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti6,7.94176979064941
2,96.0,153.0,236.0,282.0,298.0,302.0,14,35,hybrid,True,55623,96,UK,treatment,38.98313522338867,2.0,20,16,20,"{'0-5': 3350, '5-9': 3406, '10-14': 3630, '15-19': 3574, '20-24': 3685, '25-29': 3853, '30-34': 3630, '35-39': 3574, '40-44': 3183, '45-49': 3350, '50-54': 3462, '55-59': 3797, '60-64': 3741, '65-69': 2959, '70-74': 2457, '75-79': 1731, '80+': 1116}",1,ic0_ti6,7.94176979064941
3,96.0,171.0,224.0,253.0,260.0,262.0,14,35,hybrid,True,55623,96,UK,treatment,38.79393768310547,2.0,20,16,20,"{'0-5': 3350, '5-9': 3406, '10-14': 3630, '15-19': 3574, '20-24': 3685, '25-29': 3853, '30-34': 3630, '35-39': 3574, '40-44': 3183, '45-49': 3350, '50-54': 3462, '55-59': 3797, '60-64': 3741, '65-69': 2959, '70-74': 2457, '75-79': 1731, '80+': 1116}",2,ic0_ti6,7.94176979064941
4,96.0,145.0,210.0,249.0,262.0,264.0,14,35,hybrid,True,55623,96,UK,treatment,39.116336822509766,2.0,20,16,20,"{'0-5': 3350, '5-9': 3406, '10-14': 3630, '15-19': 3574, '20-24': 3685, '25-29': 3853, '30-34': 3630, '35-39': 3574, '40-44': 3183, '45-49': 3350, '50-54': 3462, '55-59': 3797, '60-64': 3741, '65-69': 2959, '70-74': 2457, '75-79': 1731, '80+': 1116}",3,ic0_ti6,7.94176979064941
5,96.0,161.0,238.0,269.0,279.0,283.0,14,35,hybrid,True,55623,96,UK,treatment,38.95004653930664,2.0,20,16,20,"{'0-5': 3350, '5-9': 3406, '10-14': 3630, '15-19': 3574, '20-24': 3685, '25-29': 3853, '30-34': 3630, '35-39': 3574, '40-44': 3183, '45-49': 3350, '50-54': 3462, '55-59': 3797, '60-64': 3741, '65-69': 2959, '70-74': 2457, '75-79': 1731, '80+': 1116}",4,ic0_ti6,7.94176979064941
6,96.0,210.0,575.0,1380.0,2914.0,5954.0,14,35,hybrid,True,55623,96,UK,control,29.054576873779297,2.0,20,16,20,"{'0-9': 12313, '10-19': 10718, '20-29': 8586, '30-39': 7210, '40-49': 6888, '50-59': 4974, '60-69': 3207, '70-79': 1344, '80+': 377}",1,ic0_ti6,7.94176979064941
7,96.0,228.0,542.0,1211.0,2646.0,5546.0,14,35,hybrid,True,55623,96,UK,control,28.87539291381836,2.0,20,16,20,"{'0-9': 12313, '10-19': 10718, '20-29': 8586, '30-39': 7210, '40-49': 6888, '50-59': 4974, '60-69': 3207, '70-79': 1344, '80+': 377}",2,ic0_ti6,7.94176979064941
8,96.0,211.0,519.0,1175.0,2586.0,5581.0,14,35,hybrid,True,55623,96,UK,control,29.17732810974121,2.0,20,16,20,"{'0-9': 12313, '10-19': 10718, '20-29': 8586, '30-39': 7210, '40-49': 6888, '50-59': 4974, '60-69': 3207, '70-79': 1344, '80+': 377}",3,ic0_ti6,7.94176979064941
9,96.0,212.0,572.0,1400.0,3176.0,6509.0,14,35,hybrid,True,55623,96,UK,control,29.02730941772461,2.0,20,16,20,"{'0-9': 12313, '10-19': 10718, '20-29': 8586, '30-39': 7210, '40-49': 6888, '50-59': 4974, '60-69': 3207, '70-79': 1344, '80+': 377}",4,ic0_ti6,7.94176979064941
0,96.0,156.0,231.0,275.0,283.0,284.0,14,35,hybrid,True,55623,96,UK,treatment,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti7,7.94176979064941
1,96.0,210.0,593.0,1479.0,3403.0,7203.0,14,35,hybrid,True,55623,96,UK,control,35.10663604736328,2.0,20,16,20,"{'0-9': 8048, '10-19': 8417, '20-29': 8415, '30-39': 8083, '40-49': 7953, '50-59': 6809, '60-69': 4441, '70-79': 2591, '80+': 861}",1,ic0_ti7,7.94176979064941
2,96.0,153.0,236.0,282.0,298.0,302.0,14,35,hybrid,True,55623,96,UK,treatment,38.98313522338867,2.0,20,16,20,"{'0-5': 3350, '5-9': 3406, '10-14': 3630, '15-19': 3574, '20-24': 3685, '25-29': 3853, '30-34': 3630, '35-39': 3574, '40-44': 3183, '45-49': 3350, '50-54': 3462, '55-59': 3797, '60-64': 3741, '65-69': 2959, '70-74': 2457, '75-79': 1731, '80+': 1116}",1,ic0_ti7,7.94176979064941
3,96.0,171.0,224.0,253.0,260.0,262.0,14,35,hybrid,True,55623,96,UK,treatment,38.79393768310547,2.0,20,16,20,"{'0-5': 3350, '5-9': 3406, '10-14': 3630, '15-19': 3574, '20-24': 3685, '25-29': 3853, '30-34': 3630, '35-39': 3574, '40-44': 3183, '45-49': 3350, '50-54': 3462, '55-59': 3797, '60-64': 3741, '65-69': 2959, '70-74': 2457, '75-79': 1731, '80+': 1116}",2,ic0_ti7,7.94176979064941
4,96.0,145.0,210.0,249.0,262.0,264.0,14,35,hybrid,True,55623,96,UK,treatment,39.116336822509766,2.0,20,16,20,"{'0-5': 3350, '5-9': 3406, '10-14': 3630, '15-19': 3574, '20-24': 3685, '25-29': 3853, '30-34': 3630, '35-39': 3574, '40-44': 3183, '45-49': 3350, '50-54': 3462, '55-59': 3797, '60-64': 3741, '65-69': 2959, '70-74': 2457, '75-79': 1731, '80+': 1116}",3,ic0_ti7,7.94176979064941
5,96.0,161.0,238.0,269.0,279.0,283.0,14,35,hybrid,True,55623,96,UK,treatment,38.95004653930664,2.0,20,16,20,"{'0-5': 3350, '5-9': 3406, '10-14': 3630, '15-19': 3574, '20-24': 3685, '25-29': 3853, '30-34': 3630, '35-39': 3574, '40-44': 3183, '45-49': 3350, '50-54': 3462, '55-59': 3797, '60-64': 3741, '65-69': 2959, '70-74': 2457, '75-79': 1731, '80+': 1116}",4,ic0_ti7,7.94176979064941
6,96.0,210.0,575.0,1380.0,2914.0,5954.0,14,35,hybrid,True,55623,96,UK,control,29.054576873779297,2.0,20,16,20,"{'0-9': 12313, '10-19': 10718, '20-29': 8586, '30-39': 7210, '40-49': 6888, '50-59': 4974, '60-69': 3207, '70-79': 1344, '80+': 377}",1,ic0_ti7,7.94176979064941
7,96.0,228.0,542.0,1211.0,2646.0,5546.0,14,35,hybrid,True,55623,96,UK,control,28.87539291381836,2.0,20,16,20,"{'0-9': 12313, '10-19': 10718, '20-29': 8586, '30-39': 7210, '40-49': 6888, '50-59': 4974, '60-69': 3207, '70-79': 1344, '80+': 377}",2,ic0_ti7,7.94176979064941
