,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,age_dist,rand_seed,id,imbalance
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti2,3.815998077392578
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti2,3.815998077392578
2,105.0,211.0,301.0,354.0,370.0,376.0,14,35,hybrid,True,49541,105,UK,treatment,38.30540466308594,2.0,20,16,20,"{'0-9': 6741, '10-19': 6709, '20-29': 5692, '30-39': 6982, '40-49': 7657, '50-59': 6029, '60-69': 4823, '70-79': 3317, '80+': 1587}",1,ic0_ti2,3.815998077392578
3,105.0,175.0,245.0,286.0,298.0,300.0,14,35,hybrid,True,49541,105,UK,treatment,38.2301139831543,2.0,20,16,20,"{'0-9': 6741, '10-19': 6709, '20-29': 5692, '30-39': 6982, '40-49': 7657, '50-59': 6029, '60-69': 4823, '70-79': 3317, '80+': 1587}",2,ic0_ti2,3.815998077392578
4,105.0,274.0,797.0,2121.0,5042.0,10908.0,14,35,hybrid,True,49541,105,UK,control,32.568878173828125,2.0,20,16,20,"{'0-9': 4651, '10-19': 3927, '20-29': 12335, '30-39': 14550, '40-49': 7940, '50-59': 4370, '60-69': 1406, '70-79': 287, '80+': 70}",1,ic0_ti2,3.815998077392578
5,105.0,263.0,724.0,1868.0,4486.0,9907.0,14,35,hybrid,True,49541,105,UK,control,32.518646240234375,2.0,20,16,20,"{'0-9': 4651, '10-19': 3927, '20-29': 12335, '30-39': 14550, '40-49': 7940, '50-59': 4370, '60-69': 1406, '70-79': 287, '80+': 70}",2,ic0_ti2,3.815998077392578
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti3,3.815998077392578
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti3,3.815998077392578
2,105.0,211.0,301.0,354.0,370.0,376.0,14,35,hybrid,True,49541,105,UK,treatment,38.30540466308594,2.0,20,16,20,"{'0-9': 6741, '10-19': 6709, '20-29': 5692, '30-39': 6982, '40-49': 7657, '50-59': 6029, '60-69': 4823, '70-79': 3317, '80+': 1587}",1,ic0_ti3,3.815998077392578
3,105.0,175.0,245.0,286.0,298.0,300.0,14,35,hybrid,True,49541,105,UK,treatment,38.2301139831543,2.0,20,16,20,"{'0-9': 6741, '10-19': 6709, '20-29': 5692, '30-39': 6982, '40-49': 7657, '50-59': 6029, '60-69': 4823, '70-79': 3317, '80+': 1587}",2,ic0_ti3,3.815998077392578
4,105.0,274.0,797.0,2121.0,5042.0,10908.0,14,35,hybrid,True,49541,105,UK,control,32.568878173828125,2.0,20,16,20,"{'0-9': 4651, '10-19': 3927, '20-29': 12335, '30-39': 14550, '40-49': 7940, '50-59': 4370, '60-69': 1406, '70-79': 287, '80+': 70}",1,ic0_ti3,3.815998077392578
5,105.0,263.0,724.0,1868.0,4486.0,9907.0,14,35,hybrid,True,49541,105,UK,control,32.518646240234375,2.0,20,16,20,"{'0-9': 4651, '10-19': 3927, '20-29': 12335, '30-39': 14550, '40-49': 7940, '50-59': 4370, '60-69': 1406, '70-79': 287, '80+': 70}",2,ic0_ti3,3.815998077392578
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti4,5.45459302266439
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti4,5.45459302266439
2,105.0,199.0,286.0,340.0,365.0,370.0,14,35,hybrid,True,49541,105,UK,treatment,39.28176498413086,2.0,20,16,20,"{'0-9': 6428, '10-19': 6081, '20-29': 6557, '30-39': 7223, '40-49': 6422, '50-59': 6037, '60-69': 5150, '70-79': 3587, '80+': 2050}",1,ic0_ti4,5.45459302266439
3,105.0,193.0,269.0,321.0,340.0,341.0,14,35,hybrid,True,49541,105,UK,treatment,39.16008377075195,2.0,20,16,20,"{'0-9': 6428, '10-19': 6081, '20-29': 6557, '30-39': 7223, '40-49': 6422, '50-59': 6037, '60-69': 5150, '70-79': 3587, '80+': 2050}",2,ic0_ti4,5.45459302266439
4,105.0,267.0,633.0,1436.0,3149.0,6576.0,14,35,hybrid,True,49541,105,UK,control,31.096223831176758,2.0,20,16,20,"{'0-9': 8431, '10-19': 9053, '20-29': 8612, '30-39': 7741, '40-49': 6090, '50-59': 4599, '60-69': 3128, '70-79': 1406, '80+': 476}",1,ic0_ti4,5.45459302266439
5,105.0,288.0,749.0,1797.0,4026.0,8294.0,14,35,hybrid,True,49541,105,UK,control,30.98184585571289,2.0,20,16,20,"{'0-9': 8431, '10-19': 9053, '20-29': 8612, '30-39': 7741, '40-49': 6090, '50-59': 4599, '60-69': 3128, '70-79': 1406, '80+': 476}",2,ic0_ti4,5.45459302266439
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti5,5.45459302266439
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti5,5.45459302266439
2,105.0,199.0,286.0,340.0,365.0,370.0,14,35,hybrid,True,49541,105,UK,treatment,39.28176498413086,2.0,20,16,20,"{'0-9': 6428, '10-19': 6081, '20-29': 6557, '30-39': 7223, '40-49': 6422, '50-59': 6037, '60-69': 5150, '70-79': 3587, '80+': 2050}",1,ic0_ti5,5.45459302266439
3,105.0,193.0,269.0,321.0,340.0,341.0,14,35,hybrid,True,49541,105,UK,treatment,39.16008377075195,2.0,20,16,20,"{'0-9': 6428, '10-19': 6081, '20-29': 6557, '30-39': 7223, '40-49': 6422, '50-59': 6037, '60-69': 5150, '70-79': 3587, '80+': 2050}",2,ic0_ti5,5.45459302266439
4,105.0,267.0,633.0,1436.0,3149.0,6576.0,14,35,hybrid,True,49541,105,UK,control,31.096223831176758,2.0,20,16,20,"{'0-9': 8431, '10-19': 9053, '20-29': 8612, '30-39': 7741, '40-49': 6090, '50-59': 4599, '60-69': 3128, '70-79': 1406, '80+': 476}",1,ic0_ti5,5.45459302266439
5,105.0,288.0,749.0,1797.0,4026.0,8294.0,14,35,hybrid,True,49541,105,UK,control,30.98184585571289,2.0,20,16,20,"{'0-9': 8431, '10-19': 9053, '20-29': 8612, '30-39': 7741, '40-49': 6090, '50-59': 4599, '60-69': 3128, '70-79': 1406, '80+': 476}",2,ic0_ti5,5.45459302266439
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti6,6.6111284891764335
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti6,6.6111284891764335
2,105.0,218.0,319.0,371.0,388.0,393.0,14,35,hybrid,True,49541,105,UK,treatment,38.9079704284668,2.0,20,16,20,"{'0-5': 2984, '5-9': 3034, '10-14': 3233, '15-19': 3183, '20-24': 3282, '25-29': 3432, '30-34': 3233, '35-39': 3183, '40-44': 2835, '45-49': 2984, '50-54': 3083, '55-59': 3382, '60-64': 3332, '65-69': 2636, '70-74': 2188, '75-79': 1541, '80+': 994}",1,ic0_ti6,6.6111284891764335
3,105.0,188.0,274.0,342.0,368.0,375.0,14,35,hybrid,True,49541,105,UK,treatment,38.832847595214844,2.0,20,16,20,"{'0-5': 2984, '5-9': 3034, '10-14': 3233, '15-19': 3183, '20-24': 3282, '25-29': 3432, '30-34': 3233, '35-39': 3183, '40-44': 2835, '45-49': 2984, '50-54': 3083, '55-59': 3382, '60-64': 3332, '65-69': 2636, '70-74': 2188, '75-79': 1541, '80+': 994}",2,ic0_ti6,6.6111284891764335
4,105.0,271.0,750.0,1869.0,4177.0,8463.0,14,35,hybrid,True,49541,105,UK,control,28.98398208618164,2.0,20,16,20,"{'0-9': 10967, '10-19': 9546, '20-29': 7647, '30-39': 6422, '40-49': 6135, '50-59': 4430, '60-69': 2857, '70-79': 1197, '80+': 336}",1,ic0_ti6,6.6111284891764335
5,105.0,253.0,655.0,1576.0,3443.0,6801.0,14,35,hybrid,True,49541,105,UK,control,28.923450469970703,2.0,20,16,20,"{'0-9': 10967, '10-19': 9546, '20-29': 7647, '30-39': 6422, '40-49': 6135, '50-59': 4430, '60-69': 2857, '70-79': 1197, '80+': 336}",2,ic0_ti6,6.6111284891764335
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti7,6.6111284891764335
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti7,6.6111284891764335
2,105.0,218.0,319.0,371.0,388.0,393.0,14,35,hybrid,True,49541,105,UK,treatment,38.9079704284668,2.0,20,16,20,"{'0-5': 2984, '5-9': 3034, '10-14': 3233, '15-19': 3183, '20-24': 3282, '25-29': 3432, '30-34': 3233, '35-39': 3183, '40-44': 2835, '45-49': 2984, '50-54': 3083, '55-59': 3382, '60-64': 3332, '65-69': 2636, '70-74': 2188, '75-79': 1541, '80+': 994}",1,ic0_ti7,6.6111284891764335
3,105.0,188.0,274.0,342.0,368.0,375.0,14,35,hybrid,True,49541,105,UK,treatment,38.832847595214844,2.0,20,16,20,"{'0-5': 2984, '5-9': 3034, '10-14': 3233, '15-19': 3183, '20-24': 3282, '25-29': 3432, '30-34': 3233, '35-39': 3183, '40-44': 2835, '45-49': 2984, '50-54': 3083, '55-59': 3382, '60-64': 3332, '65-69': 2636, '70-74': 2188, '75-79': 1541, '80+': 994}",2,ic0_ti7,6.6111284891764335
4,105.0,271.0,750.0,1869.0,4177.0,8463.0,14,35,hybrid,True,49541,105,UK,control,28.98398208618164,2.0,20,16,20,"{'0-9': 10967, '10-19': 9546, '20-29': 7647, '30-39': 6422, '40-49': 6135, '50-59': 4430, '60-69': 2857, '70-79': 1197, '80+': 336}",1,ic0_ti7,6.6111284891764335
5,105.0,253.0,655.0,1576.0,3443.0,6801.0,14,35,hybrid,True,49541,105,UK,control,28.923450469970703,2.0,20,16,20,"{'0-9': 10967, '10-19': 9546, '20-29': 7647, '30-39': 6422, '40-49': 6135, '50-59': 4430, '60-69': 2857, '70-79': 1197, '80+': 336}",2,ic0_ti7,6.6111284891764335
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti8,8.756510416666664
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti8,8.756510416666664
2,105.0,206.0,296.0,344.0,359.0,365.0,14,35,hybrid,True,49541,105,UK,treatment,39.93833923339844,2.0,20,16,20,"{'0-5': 2529, '5-9': 2677, '10-14': 2578, '15-19': 3520, '20-24': 3520, '25-29': 3620, '30-34': 3272, '35-39': 3074, '40-44': 2677, '45-49': 3124, '50-54': 3471, '55-59': 3421, '60-64': 3520, '65-69': 2628, '70-74': 2181, '75-79': 1438, '80+': 1239}",1,ic0_ti8,8.756510416666664
3,105.0,191.0,297.0,355.0,368.0,370.0,14,35,hybrid,True,49541,105,UK,treatment,39.88639831542969,2.0,20,16,20,"{'0-5': 2529, '5-9': 2677, '10-14': 2578, '15-19': 3520, '20-24': 3520, '25-29': 3620, '30-34': 3272, '35-39': 3074, '40-44': 2677, '45-49': 3124, '50-54': 3471, '55-59': 3421, '60-64': 3520, '65-69': 2628, '70-74': 2181, '75-79': 1438, '80+': 1239}",2,ic0_ti8,8.756510416666664
4,105.0,256.0,637.0,1449.0,3116.0,6399.0,14,35,hybrid,True,49541,105,UK,control,26.813262939453125,2.0,20,16,20,"{'0-9': 12220, '10-19': 9802, '20-29': 8512, '30-39': 6887, '40-49': 4632, '50-59': 4142, '60-69': 2133, '70-79': 966, '80+': 244}",1,ic0_ti8,8.756510416666664
5,105.0,295.0,714.0,1646.0,3630.0,7369.0,14,35,hybrid,True,49541,105,UK,control,26.741943359375,2.0,20,16,20,"{'0-9': 12220, '10-19': 9802, '20-29': 8512, '30-39': 6887, '40-49': 4632, '50-59': 4142, '60-69': 2133, '70-79': 966, '80+': 244}",2,ic0_ti8,8.756510416666664
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti9,8.756510416666664
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti9,8.756510416666664
2,105.0,206.0,296.0,344.0,359.0,365.0,14,35,hybrid,True,49541,105,UK,treatment,39.93833923339844,2.0,20,16,20,"{'0-5': 2529, '5-9': 2677, '10-14': 2578, '15-19': 3520, '20-24': 3520, '25-29': 3620, '30-34': 3272, '35-39': 3074, '40-44': 2677, '45-49': 3124, '50-54': 3471, '55-59': 3421, '60-64': 3520, '65-69': 2628, '70-74': 2181, '75-79': 1438, '80+': 1239}",1,ic0_ti9,8.756510416666664
3,105.0,191.0,297.0,355.0,368.0,370.0,14,35,hybrid,True,49541,105,UK,treatment,39.88639831542969,2.0,20,16,20,"{'0-5': 2529, '5-9': 2677, '10-14': 2578, '15-19': 3520, '20-24': 3520, '25-29': 3620, '30-34': 3272, '35-39': 3074, '40-44': 2677, '45-49': 3124, '50-54': 3471, '55-59': 3421, '60-64': 3520, '65-69': 2628, '70-74': 2181, '75-79': 1438, '80+': 1239}",2,ic0_ti9,8.756510416666664
4,105.0,256.0,637.0,1449.0,3116.0,6399.0,14,35,hybrid,True,49541,105,UK,control,26.813262939453125,2.0,20,16,20,"{'0-9': 12220, '10-19': 9802, '20-29': 8512, '30-39': 6887, '40-49': 4632, '50-59': 4142, '60-69': 2133, '70-79': 966, '80+': 244}",1,ic0_ti9,8.756510416666664
5,105.0,295.0,714.0,1646.0,3630.0,7369.0,14,35,hybrid,True,49541,105,UK,control,26.741943359375,2.0,20,16,20,"{'0-9': 12220, '10-19': 9802, '20-29': 8512, '30-39': 6887, '40-49': 4632, '50-59': 4142, '60-69': 2133, '70-79': 966, '80+': 244}",2,ic0_ti9,8.756510416666664
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti10,11.284687678019207
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti10,11.284687678019207
2,105.0,192.0,276.0,338.0,362.0,368.0,14,35,hybrid,True,49541,105,UK,treatment,41.12698745727539,2.0,20,16,20,"{'0-5': 2573, '5-9': 2672, '10-14': 2919, '15-19': 3068, '20-24': 3117, '25-29': 2969, '30-34': 2771, '35-39': 2919, '40-44': 3068, '45-49': 3167, '50-54': 3216, '55-59': 3513, '60-64': 3612, '65-69': 3513, '70-74': 2425, '75-79': 1781, '80+': 1088}",1,ic0_ti10,11.284687678019207
3,105.0,190.0,255.0,286.0,298.0,302.0,14,35,hybrid,True,49541,105,UK,treatment,41.07456588745117,2.0,20,16,20,"{'0-5': 2573, '5-9': 2672, '10-14': 2919, '15-19': 3068, '20-24': 3117, '25-29': 2969, '30-34': 2771, '35-39': 2919, '40-44': 3068, '45-49': 3167, '50-54': 3216, '55-59': 3513, '60-64': 3612, '65-69': 3513, '70-74': 2425, '75-79': 1781, '80+': 1088}",2,ic0_ti10,11.284687678019207
4,105.0,259.0,647.0,1456.0,3068.0,5925.0,14,35,hybrid,True,49541,105,UK,control,24.2081356048584,2.0,20,16,20,"{'0-9': 13620, '10-19': 11114, '20-29': 8457, '30-39': 6932, '40-49': 4093, '50-59': 2786, '60-69': 1702, '70-79': 668, '80+': 165}",1,ic0_ti10,11.284687678019207
5,105.0,248.0,555.0,1161.0,2341.0,4528.0,14,35,hybrid,True,49541,105,UK,control,24.139354705810547,2.0,20,16,20,"{'0-9': 13620, '10-19': 11114, '20-29': 8457, '30-39': 6932, '40-49': 4093, '50-59': 2786, '60-69': 1702, '70-79': 668, '80+': 165}",2,ic0_ti10,11.284687678019207
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti11,11.284687678019207
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti11,11.284687678019207
2,105.0,192.0,276.0,338.0,362.0,368.0,14,35,hybrid,True,49541,105,UK,treatment,41.12698745727539,2.0,20,16,20,"{'0-5': 2573, '5-9': 2672, '10-14': 2919, '15-19': 3068, '20-24': 3117, '25-29': 2969, '30-34': 2771, '35-39': 2919, '40-44': 3068, '45-49': 3167, '50-54': 3216, '55-59': 3513, '60-64': 3612, '65-69': 3513, '70-74': 2425, '75-79': 1781, '80+': 1088}",1,ic0_ti11,11.284687678019207
3,105.0,190.0,255.0,286.0,298.0,302.0,14,35,hybrid,True,49541,105,UK,treatment,41.07456588745117,2.0,20,16,20,"{'0-5': 2573, '5-9': 2672, '10-14': 2919, '15-19': 3068, '20-24': 3117, '25-29': 2969, '30-34': 2771, '35-39': 2919, '40-44': 3068, '45-49': 3167, '50-54': 3216, '55-59': 3513, '60-64': 3612, '65-69': 3513, '70-74': 2425, '75-79': 1781, '80+': 1088}",2,ic0_ti11,11.284687678019207
4,105.0,259.0,647.0,1456.0,3068.0,5925.0,14,35,hybrid,True,49541,105,UK,control,24.2081356048584,2.0,20,16,20,"{'0-9': 13620, '10-19': 11114, '20-29': 8457, '30-39': 6932, '40-49': 4093, '50-59': 2786, '60-69': 1702, '70-79': 668, '80+': 165}",1,ic0_ti11,11.284687678019207
5,105.0,248.0,555.0,1161.0,2341.0,4528.0,14,35,hybrid,True,49541,105,UK,control,24.139354705810547,2.0,20,16,20,"{'0-9': 13620, '10-19': 11114, '20-29': 8457, '30-39': 6932, '40-49': 4093, '50-59': 2786, '60-69': 1702, '70-79': 668, '80+': 165}",2,ic0_ti11,11.284687678019207
0,105.0,209.0,312.0,354.0,375.0,382.0,14,35,hybrid,True,49541,105,UK,treatment,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti12,13.584578831990559
1,105.0,277.0,720.0,1626.0,3546.0,7487.0,14,35,hybrid,True,49541,105,UK,control,35.03354263305664,2.0,20,16,20,"{'0-9': 7168, '10-19': 7496, '20-29': 7495, '30-39': 7199, '40-49': 7083, '50-59': 6065, '60-69': 3955, '70-79': 2308, '80+': 767}",1,ic0_ti12,13.584578831990559
2,105.0,202.0,281.0,330.0,355.0,366.0,14,35,hybrid,True,49541,105,UK,treatment,43.183685302734375,2.0,20,16,20,"{'0-9': 4808, '10-19': 4819, '20-29': 6135, '30-39': 6839, '40-49': 6481, '50-59': 7739, '60-69': 5683, '70-79': 4347, '80+': 2685}",1,ic0_ti12,13.584578831990559
3,105.0,187.0,270.0,309.0,323.0,327.0,14,35,hybrid,True,49541,105,UK,treatment,43.110877990722656,2.0,20,16,20,"{'0-9': 4808, '10-19': 4819, '20-29': 6135, '30-39': 6839, '40-49': 6481, '50-59': 7739, '60-69': 5683, '70-79': 4347, '80+': 2685}",2,ic0_ti12,13.584578831990559
4,105.0,247.0,571.0,1227.0,2509.0,4921.0,14,35,hybrid,True,49541,105,UK,control,22.802453994750977,2.0,20,16,20,"{'0-9': 15345, '10-19': 11464, '20-29': 7973, '30-39': 5856, '40-49': 4094, '50-59': 2571, '60-69': 1504, '70-79': 630, '80+': 100}",1,ic0_ti12,13.584578831990559
