,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,78.0,121.0,160.0,177.0,185.0,191.0,0.0,46.0,82.0,101.0,107.0,110.0,0.0,0.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57556.0,57556.0,57556.0,57556.0,57556.0,57556.0,14,57556.4223929443,78.21862293840158,UK,35,hybrid,True,pfizer
0,104.0,197.0,343.0,513.0,655.0,755.0,0.0,66.0,162.0,266.0,382.0,472.0,0.0,1.0,8.0,19.0,31.0,35.0,0.0,0.0,2.0,5.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,4.0,54886.0,54886.0,54886.0,54886.0,54886.0,54886.0,14,54886.94007956534,104.52937631578497,Japan,35,hybrid,True,az
0,95.0,181.0,356.0,590.0,757.0,868.0,0.0,69.0,156.0,271.0,397.0,488.0,0.0,2.0,11.0,22.0,38.0,44.0,0.0,0.0,3.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,5.0,55816.0,55816.0,55816.0,55816.0,55816.0,55816.0,14,55816.05828215052,95.62053858766747,Japan,35,hybrid,True,az
0,104.0,221.0,532.0,1227.0,2672.0,5657.0,0.0,64.0,179.0,448.0,1027.0,2189.0,0.0,0.0,3.0,12.0,38.0,93.0,0.0,0.0,0.0,5.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,40768.354030584764,104.65801734790786,New Zealand,35,hybrid,True,none
0,97.0,224.0,599.0,1347.0,2817.0,5810.0,0.0,55.0,197.0,501.0,1094.0,2283.0,0.0,3.0,11.0,24.0,55.0,118.0,0.0,1.0,4.0,9.0,16.0,26.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44434.20802172153,97.11185558690664,New Zealand,35,hybrid,True,none
0,101.0,180.0,309.0,458.0,594.0,695.0,0.0,67.0,145.0,233.0,331.0,411.0,0.0,1.0,4.0,10.0,18.0,29.0,0.0,0.0,3.0,5.0,8.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0,51064.0,51064.0,51064.0,51064.0,51064.0,51064.0,14,51064.97698712568,101.99124924382843,Japan,35,hybrid,True,az
0,75.0,109.0,136.0,150.0,153.0,153.0,0.0,46.0,76.0,89.0,94.0,94.0,0.0,1.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42654.0,42654.0,42654.0,42654.0,42654.0,42654.0,14,42654.188920637505,75.91938675733202,UK,35,hybrid,True,pfizer
0,107.0,148.0,182.0,198.0,200.0,202.0,0.0,59.0,92.0,118.0,121.0,122.0,0.0,1.0,1.0,6.0,8.0,8.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,49593.0,49593.0,49593.0,49593.0,49593.0,49593.0,14,49593.72798233848,107.9162036530019,France,35,hybrid,True,moderna
0,124.0,237.0,430.0,659.0,823.0,937.0,0.0,81.0,184.0,326.0,462.0,556.0,0.0,0.0,10.0,21.0,31.0,41.0,0.0,0.0,4.0,9.0,11.0,14.0,0.0,0.0,0.0,1.0,3.0,6.0,51952.0,51952.0,51952.0,51952.0,51952.0,51952.0,14,51952.39222732084,124.41078136278378,Japan,35,hybrid,True,az
0,96.0,200.0,566.0,1398.0,3146.0,6765.0,0.0,54.0,167.0,463.0,1133.0,2613.0,0.0,1.0,9.0,26.0,53.0,130.0,0.0,0.0,4.0,11.0,17.0,33.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14,53089.480975642095,96.87212663200779,New Zealand,35,hybrid,True,none
0,88.0,224.0,625.0,1446.0,3163.0,6464.0,0.0,58.0,192.0,529.0,1179.0,2578.0,0.0,2.0,8.0,19.0,56.0,108.0,0.0,0.0,2.0,4.0,18.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,40472.935336691946,88.92519510261045,New Zealand,35,hybrid,True,none
0,108.0,171.0,218.0,238.0,247.0,248.0,0.0,63.0,116.0,134.0,145.0,147.0,0.0,0.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47128.0,47128.0,47128.0,47128.0,47128.0,47128.0,14,47128.68536362172,108.97746763126362,France,35,hybrid,True,moderna
0,98.0,141.0,171.0,178.0,185.0,185.0,0.0,67.0,101.0,110.0,115.0,118.0,0.0,0.0,4.0,5.0,10.0,10.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44539.0,44539.0,44539.0,44539.0,44539.0,44539.0,14,44539.00842839341,98.5016265572911,New Zealand,35,hybrid,True,moderna
0,130.0,179.0,215.0,237.0,245.0,245.0,0.0,76.0,113.0,134.0,139.0,142.0,0.0,0.0,7.0,11.0,13.0,14.0,0.0,0.0,1.0,5.0,7.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,49693.0,49693.0,49693.0,49693.0,49693.0,49693.0,14,49693.328995966,130.42331579308748,UK,35,hybrid,True,pfizer
0,115.0,173.0,221.0,253.0,260.0,263.0,0.0,65.0,118.0,146.0,159.0,162.0,0.0,0.0,5.0,6.0,6.0,7.0,0.0,0.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,55243.0,55243.0,55243.0,55243.0,55243.0,55243.0,14,55243.75162723936,115.92725700328972,UK,35,hybrid,True,pfizer
0,100.0,198.0,338.0,562.0,715.0,819.0,0.0,70.0,155.0,256.0,400.0,492.0,0.0,1.0,6.0,19.0,37.0,46.0,0.0,0.0,2.0,7.0,12.0,16.0,0.0,0.0,0.0,0.0,3.0,5.0,49221.0,49221.0,49221.0,49221.0,49221.0,49221.0,14,49221.5584204195,100.35266884867951,Japan,35,hybrid,True,az
0,93.0,136.0,173.0,191.0,198.0,202.0,0.0,61.0,97.0,112.0,119.0,122.0,0.0,1.0,5.0,8.0,9.0,10.0,0.0,0.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,47577.0,47577.0,47577.0,47577.0,47577.0,47577.0,14,47577.80877779877,93.25976071076599,UK,35,hybrid,True,moderna
0,117.0,194.0,258.0,289.0,300.0,303.0,0.0,66.0,130.0,167.0,177.0,180.0,0.0,4.0,11.0,17.0,19.0,20.0,0.0,1.0,3.0,7.0,7.0,8.0,0.0,0.0,0.0,3.0,3.0,4.0,53918.0,53918.0,53918.0,53918.0,53918.0,53918.0,14,53918.50179767465,117.95649458333106,France,35,hybrid,True,moderna
0,103.0,227.0,610.0,1382.0,2987.0,6320.0,0.0,72.0,186.0,495.0,1112.0,2441.0,0.0,1.0,4.0,16.0,41.0,96.0,0.0,0.0,2.0,4.0,12.0,24.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,57016.87150143088,103.07839905160148,New Zealand,35,hybrid,True,none
0,110.0,157.0,196.0,206.0,209.0,212.0,0.0,67.0,114.0,132.0,137.0,137.0,0.0,1.0,7.0,12.0,13.0,13.0,0.0,0.0,2.0,5.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,47737.0,47737.0,47737.0,47737.0,47737.0,47737.0,14,47737.22856438484,110.74127572564288,UK,35,hybrid,True,pfizer
0,110.0,192.0,328.0,485.0,595.0,647.0,0.0,66.0,143.0,240.0,344.0,402.0,0.0,3.0,8.0,17.0,26.0,37.0,0.0,0.0,4.0,9.0,11.0,18.0,0.0,0.0,0.0,3.0,3.0,4.0,54379.0,54379.0,54379.0,54379.0,54379.0,54379.0,14,54379.9739139538,110.72071304489789,Japan,35,hybrid,True,az
