,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,103.0,135.0,162.0,169.0,170.0,171.0,0.0,55.0,95.0,105.0,107.0,107.0,0.0,2.0,8.0,9.0,12.0,12.0,0.0,1.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,49217.0,49217.0,49217.0,49217.0,49217.0,49217.0,14,49217.24608704033,103.99736190311249,France,35,hybrid,True,moderna
0,95.0,257.0,762.0,1829.0,4025.0,8392.0,0.0,54.0,220.0,630.0,1540.0,3304.0,0.0,0.0,3.0,21.0,56.0,124.0,0.0,0.0,1.0,2.0,11.0,35.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,50450.777363663066,95.40735101248929,New Zealand,35,hybrid,True,none
0,98.0,226.0,563.0,1290.0,2958.0,6339.0,0.0,61.0,186.0,446.0,1055.0,2379.0,0.0,1.0,5.0,14.0,44.0,113.0,0.0,0.0,0.0,2.0,12.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49714.67058246254,98.35607943777867,New Zealand,35,hybrid,True,none
0,99.0,134.0,171.0,186.0,192.0,194.0,0.0,67.0,95.0,117.0,123.0,125.0,0.0,1.0,2.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50519.0,50519.0,50519.0,50519.0,50519.0,50519.0,14,50519.18724590558,99.764507893342,Japan,35,hybrid,True,pfizer
0,97.0,138.0,179.0,209.0,227.0,236.0,0.0,63.0,90.0,118.0,134.0,139.0,0.0,0.0,3.0,6.0,8.0,9.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,49706.0,49706.0,49706.0,49706.0,49706.0,49706.0,14,49706.24081285914,97.44411278221318,UK,35,hybrid,True,moderna
0,96.0,187.0,370.0,572.0,771.0,901.0,0.0,55.0,139.0,262.0,387.0,490.0,0.0,1.0,8.0,18.0,29.0,38.0,0.0,0.0,1.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,49428.0,49428.0,49428.0,49428.0,49428.0,49428.0,14,49428.17529655766,96.50136501706318,France,35,hybrid,True,az
0,100.0,157.0,187.0,199.0,210.0,216.0,0.0,67.0,109.0,125.0,133.0,136.0,0.0,2.0,10.0,12.0,15.0,15.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,50153.0,50153.0,50153.0,50153.0,50153.0,50153.0,14,50153.78948317148,100.73878157173175,UK,35,hybrid,True,pfizer
0,95.0,205.0,392.0,589.0,757.0,888.0,0.0,57.0,161.0,281.0,404.0,498.0,0.0,1.0,8.0,16.0,22.0,31.0,0.0,0.0,4.0,4.0,7.0,11.0,0.0,0.0,0.0,1.0,2.0,3.0,50738.0,50738.0,50738.0,50738.0,50738.0,50738.0,14,50738.90861676802,95.48779785256342,UK,35,hybrid,True,az
0,100.0,136.0,168.0,174.0,181.0,182.0,0.0,61.0,87.0,104.0,107.0,109.0,0.0,1.0,7.0,8.0,8.0,8.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,50564.0,50564.0,50564.0,50564.0,50564.0,50564.0,14,50564.78904283241,100.23945004221545,France,35,hybrid,True,moderna
0,99.0,132.0,158.0,167.0,170.0,174.0,0.0,68.0,95.0,104.0,108.0,110.0,0.0,2.0,10.0,11.0,12.0,13.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50181.0,50181.0,50181.0,50181.0,50181.0,50181.0,14,50181.04785123052,99.52027216676271,France,35,hybrid,True,moderna
0,103.0,239.0,587.0,1259.0,2628.0,5345.0,0.0,66.0,206.0,461.0,1014.0,2096.0,0.0,0.0,6.0,18.0,37.0,100.0,0.0,0.0,3.0,5.0,8.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,48568.8620789783,103.62273879240904,New Zealand,35,hybrid,True,none
0,100.0,139.0,179.0,198.0,203.0,203.0,0.0,58.0,105.0,121.0,128.0,130.0,0.0,2.0,7.0,9.0,12.0,13.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,49911.0,49911.0,49911.0,49911.0,49911.0,49911.0,14,49911.17706632218,100.63536546227587,France,35,hybrid,True,pfizer
0,95.0,133.0,166.0,181.0,186.0,190.0,0.0,59.0,87.0,100.0,107.0,109.0,0.0,1.0,7.0,8.0,9.0,10.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,51214.0,51214.0,51214.0,51214.0,51214.0,51214.0,14,51214.76915068445,95.90561839801163,UK,35,hybrid,True,moderna
0,96.0,128.0,156.0,171.0,177.0,181.0,0.0,62.0,87.0,102.0,109.0,113.0,0.0,1.0,3.0,5.0,7.0,9.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49888.0,49888.0,49888.0,49888.0,49888.0,49888.0,14,49888.299043956074,96.55110658971647,Japan,35,hybrid,True,moderna
0,101.0,212.0,443.0,753.0,1042.0,1235.0,0.0,68.0,169.0,325.0,524.0,679.0,0.0,0.0,4.0,13.0,26.0,41.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,50518.0,50518.0,50518.0,50518.0,50518.0,50518.0,14,50518.78660745748,101.62109351981859,UK,35,hybrid,True,az
0,106.0,162.0,204.0,225.0,231.0,231.0,0.0,73.0,120.0,139.0,148.0,150.0,0.0,0.0,7.0,11.0,12.0,12.0,0.0,0.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,49132.0,49132.0,49132.0,49132.0,49132.0,49132.0,14,49132.294430395275,106.05591308703058,UK,35,hybrid,True,pfizer
0,102.0,186.0,328.0,544.0,754.0,879.0,0.0,59.0,148.0,239.0,372.0,485.0,0.0,3.0,11.0,16.0,23.0,32.0,0.0,1.0,4.0,5.0,8.0,14.0,0.0,0.0,0.0,1.0,1.0,4.0,49790.0,49790.0,49790.0,49790.0,49790.0,49790.0,14,49790.11650935055,102.45709225175327,UK,35,hybrid,True,az
