,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,location,interventions,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,age_dist,rand_seed,id,imbalance
0,113.0,210.0,321.0,389.0,414.0,427.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,35.028564453125,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",1,ic0_ti0,0.0
1,113.0,283.0,756.0,1820.0,4001.0,8419.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,control,35.028564453125,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",1,ic0_ti0,0.0
2,113.0,210.0,321.0,389.0,414.0,427.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,35.028564453125,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",1,ic0_ti0,0.0
3,113.0,198.0,281.0,316.0,331.0,333.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,34.999332427978516,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",2,ic0_ti0,0.0
4,113.0,192.0,301.0,349.0,361.0,374.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,35.33662414550781,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",3,ic0_ti0,0.0
5,113.0,173.0,250.0,269.0,275.0,278.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,35.05939483642578,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",4,ic0_ti0,0.0
6,113.0,205.0,288.0,339.0,356.0,366.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,35.219573974609375,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",5,ic0_ti0,0.0
7,113.0,175.0,238.0,262.0,272.0,275.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,34.92170333862305,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",6,ic0_ti0,0.0
8,113.0,185.0,288.0,351.0,371.0,377.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,35.19020462036133,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",7,ic0_ti0,0.0
9,113.0,201.0,304.0,370.0,400.0,413.0,14,35,hybrid,True,46467.00241646175,113.82444210429567,UK,treatment,35.05701446533203,2.0,20,16,20,"{'0-9': 6723, '10-19': 7031, '20-29': 7030, '30-39': 6753, '40-49': 6644, '50-59': 5688, '60-69': 3710, '70-79': 2165, '80+': 719}",8,ic0_ti0,0.0
