,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,interventions,location,rand_seed,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,id,imbalance,alpha
11,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
12,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
13,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
14,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
15,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
16,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
17,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
18,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
19,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
20,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
21,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
22,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
23,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
24,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
25,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
26,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
27,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
28,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
29,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
30,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
31,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
32,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
33,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
34,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
35,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
36,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
37,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
38,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
39,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
40,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
41,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
42,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
43,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
44,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
45,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
46,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
47,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
48,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
49,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
50,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
51,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
52,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
53,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
54,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
55,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
56,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
57,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
58,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
59,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
60,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
61,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
62,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
63,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
64,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
65,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
66,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
67,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
68,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
69,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
70,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
71,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
72,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
73,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
74,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
75,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
76,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
77,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
78,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a10,0.30648410354614175,10.0
79,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a10,0.30648410354614175,10.0
0,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
1,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
2,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
3,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
4,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
5,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
6,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
7,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
8,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
9,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
10,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
11,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
12,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
13,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
14,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
15,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
16,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
17,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
18,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
19,104.0,184.0,266.0,299.0,309.0,311.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
20,104.0,299.0,839.0,2134.0,4897.0,10482.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
21,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
22,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
23,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
24,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
25,104.0,224.0,373.0,466.0,505.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,pfizer,Niger,9695,20.680692672729492,4.916,20,16,20,ic0_a5,2.2986307765960685,5.0
26,104.0,277.0,760.0,1865.0,4019.0,7992.0,0.0,0.0,0.0,0.0,4.0,9.0,14,35,hybrid,True,57464.71232471274,104.64545323762172,none,Japan,9695,47.74310302734375,1.33,20,16,20,ic0_a5,2.2986307765960685,5.0
