,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,quar_period,n_days,pop_type,use_waning,pop_size,pop_infected,rand_seed,interventions,location,avg_age,contacts_h,contacts_s,contacts_w,contacts_c,id,imbalance,alpha
11,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
12,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
13,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
14,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
15,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
16,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
17,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
18,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
19,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
20,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
21,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
22,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
23,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
24,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
25,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
26,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
27,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
28,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
29,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
30,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
31,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
32,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
33,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
34,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
35,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
36,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
37,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
38,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a1,20.272200107574463,1.0
39,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a1,20.272200107574463,1.0
0,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
1,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
2,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
3,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
4,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
5,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
6,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
7,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
8,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
9,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
10,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
11,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
12,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
13,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
14,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
15,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
16,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
17,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
18,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
19,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
20,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
21,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
22,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
23,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
24,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
25,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
26,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
27,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
28,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
29,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
30,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
31,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
32,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
33,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
34,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
35,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
36,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
37,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.4,8.108880043029785,0.4
38,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
39,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.4,8.108880043029785,0.4
0,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
1,97.0,158.0,204.0,229.0,240.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
2,97.0,256.0,719.0,1799.0,4072.0,8788.0,0.0,0.0,0.0,0.0,0.0,1.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
3,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
4,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
5,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
6,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
7,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
8,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
9,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
10,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
11,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
12,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
13,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
14,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
15,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
16,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
17,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
18,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
19,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
20,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
21,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
22,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
23,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
24,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
25,97.0,221.0,360.0,454.0,499.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,treatment,Niger,20.64021110534668,4.916,20,16,20,ic0_a0.2,24.326640129089355,0.2
26,97.0,235.0,607.0,1559.0,3541.0,7323.0,0.0,0.0,0.0,0.0,3.0,5.0,14,35,hybrid,True,47509.466773178145,97.66557046280488,6832,control,Japan,47.6698112487793,1.33,20,16,20,ic0_a0.2,24.326640129089355,0.2
