,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,104.0,140.0,192.0,218.0,224.0,224.0,0.0,59.0,99.0,125.0,135.0,135.0,0.0,0.0,6.0,7.0,8.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47125.0,47125.0,47125.0,47125.0,47125.0,47125.0,14,47125.945578060775,104.07544564807367,UK,35,hybrid,True,pfizer
0,91.0,182.0,424.0,1124.0,2610.0,5776.0,0.0,50.0,136.0,359.0,908.0,2142.0,0.0,0.0,8.0,18.0,44.0,111.0,0.0,0.0,3.0,5.0,13.0,26.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,51410.52347762525,91.90609266006226,New Zealand,35,hybrid,True,none
0,92.0,119.0,155.0,164.0,170.0,170.0,0.0,49.0,75.0,91.0,97.0,99.0,0.0,0.0,3.0,7.0,9.0,10.0,0.0,0.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,47187.0,47187.0,47187.0,47187.0,47187.0,47187.0,14,47187.09263710054,92.46802044453692,UK,35,hybrid,True,pfizer
0,111.0,151.0,191.0,206.0,210.0,214.0,0.0,59.0,98.0,118.0,127.0,130.0,0.0,1.0,5.0,11.0,13.0,13.0,0.0,1.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,43371.0,43371.0,43371.0,43371.0,43371.0,43371.0,14,43371.84462236799,111.99658704377154,UK,35,hybrid,True,pfizer
0,91.0,110.0,133.0,140.0,141.0,141.0,0.0,55.0,81.0,89.0,90.0,90.0,0.0,0.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50371.0,50371.0,50371.0,50371.0,50371.0,50371.0,14,50371.29843964896,91.11933710744783,UK,35,hybrid,True,pfizer
0,96.0,140.0,170.0,180.0,186.0,186.0,0.0,55.0,100.0,115.0,124.0,124.0,0.0,1.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,48893.0,48893.0,48893.0,48893.0,48893.0,48893.0,14,48893.660857130875,96.70092992178284,UK,35,hybrid,True,pfizer
0,102.0,158.0,201.0,233.0,240.0,242.0,0.0,65.0,109.0,133.0,146.0,147.0,0.0,2.0,8.0,12.0,14.0,15.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,47746.0,47746.0,47746.0,47746.0,47746.0,47746.0,14,47746.863473245656,102.0450400781431,UK,35,hybrid,True,pfizer
0,115.0,230.0,395.0,590.0,742.0,864.0,0.0,73.0,183.0,300.0,428.0,509.0,0.0,0.0,10.0,20.0,39.0,53.0,0.0,0.0,0.0,3.0,8.0,13.0,0.0,0.0,0.0,0.0,3.0,3.0,38350.0,38350.0,38350.0,38350.0,38350.0,38350.0,14,38350.125575998834,115.41903931635764,Japan,35,hybrid,True,az
0,108.0,150.0,184.0,200.0,211.0,215.0,0.0,68.0,100.0,114.0,120.0,121.0,0.0,3.0,14.0,17.0,19.0,19.0,0.0,0.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,44942.0,44942.0,44942.0,44942.0,44942.0,44942.0,14,44942.375307682465,108.14046478792136,France,35,hybrid,True,moderna
0,84.0,120.0,160.0,168.0,171.0,177.0,0.0,56.0,84.0,106.0,108.0,108.0,0.0,0.0,5.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46124.0,46124.0,46124.0,46124.0,46124.0,46124.0,14,46124.7061525041,84.47627155629822,France,35,hybrid,True,moderna
