,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,84.0,194.0,372.0,517.0,628.0,704.0,0.0,64.0,169.0,283.0,376.0,437.0,0.0,2.0,14.0,26.0,39.0,50.0,0.0,0.0,3.0,4.0,9.0,13.0,0.0,0.0,0.0,2.0,3.0,4.0,55809.0,55809.0,55809.0,55809.0,55809.0,55809.0,14,55809.776703203876,84.27763679976495,Japan,35,hybrid,True,az
0,108.0,149.0,180.0,193.0,201.0,204.0,0.0,72.0,109.0,125.0,134.0,135.0,0.0,2.0,11.0,16.0,18.0,18.0,0.0,0.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,50881.0,50881.0,50881.0,50881.0,50881.0,50881.0,14,50881.425838738665,108.39145218113711,Japan,35,hybrid,True,moderna
0,94.0,147.0,189.0,209.0,211.0,213.0,0.0,60.0,108.0,124.0,131.0,134.0,0.0,1.0,6.0,6.0,7.0,8.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,52281.0,52281.0,52281.0,52281.0,52281.0,52281.0,14,52281.83171039727,94.19274849281075,UK,35,hybrid,True,pfizer
0,96.0,244.0,695.0,1592.0,3558.0,7610.0,0.0,61.0,214.0,588.0,1340.0,2916.0,0.0,1.0,7.0,22.0,57.0,134.0,0.0,0.0,2.0,6.0,15.0,35.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,46626.22248361627,96.4501085126638,UK,35,hybrid,True,none
0,108.0,296.0,802.0,1946.0,4318.0,8674.0,0.0,68.0,258.0,682.0,1597.0,3475.0,0.0,2.0,7.0,19.0,60.0,147.0,0.0,0.0,1.0,5.0,14.0,31.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,51819.031563886165,108.8966589575698,New Zealand,35,hybrid,True,none
0,89.0,148.0,283.0,438.0,573.0,653.0,0.0,59.0,123.0,209.0,308.0,372.0,0.0,2.0,8.0,15.0,24.0,36.0,0.0,1.0,5.0,7.0,7.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,49228.0,49228.0,49228.0,49228.0,49228.0,49228.0,14,49228.21279179697,89.47049442018684,Japan,35,hybrid,True,az
0,105.0,178.0,303.0,435.0,567.0,656.0,0.0,69.0,142.0,223.0,306.0,381.0,0.0,1.0,8.0,17.0,25.0,32.0,0.0,0.0,4.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,41169.0,41169.0,41169.0,41169.0,41169.0,41169.0,14,41169.708903797975,105.31136562151882,France,35,hybrid,True,az
0,110.0,164.0,198.0,213.0,222.0,222.0,0.0,73.0,116.0,130.0,139.0,144.0,0.0,0.0,9.0,9.0,13.0,13.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,42957.0,42957.0,42957.0,42957.0,42957.0,42957.0,14,42957.21615979323,110.96955972601992,France,35,hybrid,True,moderna
0,96.0,160.0,267.0,362.0,442.0,499.0,0.0,57.0,120.0,186.0,246.0,286.0,0.0,0.0,4.0,9.0,13.0,15.0,0.0,0.0,3.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0,3.0,4.0,51882.0,51882.0,51882.0,51882.0,51882.0,51882.0,14,51882.711085085015,96.17290565785945,France,35,hybrid,True,az
0,100.0,141.0,178.0,194.0,202.0,205.0,0.0,61.0,92.0,111.0,118.0,124.0,0.0,0.0,4.0,10.0,12.0,13.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,47247.0,47247.0,47247.0,47247.0,47247.0,47247.0,14,47247.77180658988,100.11623564426655,UK,35,hybrid,True,moderna
0,103.0,266.0,700.0,1685.0,3636.0,7657.0,0.0,63.0,239.0,594.0,1383.0,2968.0,0.0,1.0,5.0,23.0,52.0,120.0,0.0,0.0,1.0,2.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,48939.61655079698,103.87375924481653,New Zealand,35,hybrid,True,none
