,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,106.0,199.0,351.0,502.0,624.0,684.0,0.0,72.0,155.0,261.0,350.0,408.0,0.0,1.0,4.0,12.0,22.0,28.0,0.0,0.0,2.0,5.0,7.0,11.0,0.0,0.0,0.0,2.0,3.0,4.0,42413.0,42413.0,42413.0,42413.0,42413.0,42413.0,14,42413.67479651694,106.18812752760698,Japan,35,hybrid,True,az
0,91.0,126.0,156.0,166.0,167.0,169.0,0.0,50.0,81.0,96.0,98.0,99.0,0.0,0.0,3.0,7.0,8.0,8.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,45764.0,45764.0,45764.0,45764.0,45764.0,45764.0,14,45764.57397052113,91.7205312620533,France,35,hybrid,True,moderna
0,103.0,180.0,342.0,505.0,633.0,710.0,0.0,55.0,140.0,246.0,338.0,397.0,0.0,1.0,6.0,15.0,24.0,32.0,0.0,0.0,1.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,44110.0,44110.0,44110.0,44110.0,44110.0,44110.0,14,44110.728723646156,103.17963476350168,France,35,hybrid,True,az
0,112.0,194.0,359.0,567.0,733.0,849.0,0.0,71.0,161.0,280.0,416.0,527.0,0.0,1.0,7.0,17.0,28.0,35.0,0.0,0.0,0.0,6.0,11.0,15.0,0.0,0.0,0.0,0.0,2.0,4.0,49251.0,49251.0,49251.0,49251.0,49251.0,49251.0,14,49251.19690484647,112.03115225659695,Japan,35,hybrid,True,az
0,103.0,192.0,404.0,637.0,861.0,1022.0,0.0,63.0,153.0,303.0,459.0,585.0,0.0,4.0,10.0,19.0,31.0,47.0,0.0,0.0,3.0,6.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,53911.0,53911.0,53911.0,53911.0,53911.0,53911.0,14,53911.58298900942,103.76654864631865,Japan,35,hybrid,True,az
0,113.0,290.0,836.0,2039.0,4444.0,8707.0,0.0,70.0,276.0,722.0,1751.0,3703.0,0.0,3.0,11.0,35.0,90.0,203.0,0.0,1.0,6.0,11.0,27.0,57.0,0.0,0.0,0.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49361.97251977011,113.00135596401884,Japan,35,hybrid,True,none
0,93.0,179.0,327.0,501.0,652.0,747.0,0.0,59.0,147.0,242.0,364.0,439.0,0.0,2.0,11.0,17.0,30.0,44.0,0.0,0.0,3.0,5.0,9.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,52987.0,52987.0,52987.0,52987.0,52987.0,52987.0,14,52987.89780497077,93.22997062890109,Japan,35,hybrid,True,az
0,87.0,165.0,314.0,490.0,668.0,763.0,0.0,59.0,139.0,240.0,370.0,463.0,0.0,2.0,8.0,15.0,23.0,34.0,0.0,2.0,3.0,7.0,10.0,12.0,0.0,0.0,0.0,1.0,2.0,5.0,52398.0,52398.0,52398.0,52398.0,52398.0,52398.0,14,52398.24737354084,87.46818239149941,Japan,35,hybrid,True,az
0,101.0,232.0,680.0,1627.0,3609.0,7332.0,0.0,56.0,197.0,584.0,1380.0,3034.0,0.0,1.0,8.0,33.0,76.0,184.0,0.0,0.0,2.0,5.0,19.0,45.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43489.534274130645,101.62841770783898,Japan,35,hybrid,True,none
0,89.0,131.0,176.0,197.0,200.0,200.0,0.0,57.0,94.0,122.0,129.0,131.0,0.0,0.0,7.0,9.0,11.0,11.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,45257.0,45257.0,45257.0,45257.0,45257.0,45257.0,14,45257.96892947695,89.65586177532576,UK,35,hybrid,True,pfizer
0,89.0,114.0,126.0,130.0,130.0,130.0,0.0,59.0,77.0,85.0,89.0,89.0,0.0,4.0,10.0,10.0,10.0,10.0,0.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,40832.0,40832.0,40832.0,40832.0,40832.0,40832.0,14,40832.474231849934,89.10669072481043,Japan,35,hybrid,True,pfizer
0,92.0,186.0,312.0,468.0,591.0,661.0,0.0,63.0,138.0,226.0,321.0,394.0,0.0,1.0,6.0,11.0,16.0,22.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,51961.0,51961.0,51961.0,51961.0,51961.0,51961.0,14,51961.53017245431,92.86170599292679,Japan,35,hybrid,True,az
0,99.0,130.0,171.0,180.0,188.0,188.0,0.0,55.0,96.0,111.0,118.0,121.0,0.0,2.0,10.0,11.0,13.0,13.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,48160.0,48160.0,48160.0,48160.0,48160.0,48160.0,14,48160.15336796224,99.68258785561666,Japan,35,hybrid,True,moderna
0,111.0,146.0,171.0,181.0,183.0,184.0,0.0,62.0,91.0,108.0,113.0,115.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51036.0,51036.0,51036.0,51036.0,51036.0,51036.0,14,51036.6340967754,111.28274107423663,France,35,hybrid,True,pfizer
0,97.0,139.0,170.0,178.0,183.0,191.0,0.0,64.0,97.0,103.0,106.0,107.0,0.0,1.0,7.0,9.0,11.0,11.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,43694.0,43694.0,43694.0,43694.0,43694.0,43694.0,14,43694.57411942911,97.28415794087816,Japan,35,hybrid,True,moderna
0,91.0,118.0,146.0,161.0,163.0,166.0,0.0,58.0,91.0,105.0,112.0,113.0,0.0,2.0,3.0,7.0,11.0,11.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,58401.0,58401.0,58401.0,58401.0,58401.0,58401.0,14,58401.76938916902,91.45475629532798,France,35,hybrid,True,moderna
0,100.0,177.0,304.0,469.0,587.0,671.0,0.0,72.0,150.0,228.0,332.0,406.0,0.0,1.0,11.0,21.0,29.0,35.0,0.0,0.0,7.0,10.0,16.0,17.0,0.0,0.0,0.0,1.0,2.0,5.0,49346.0,49346.0,49346.0,49346.0,49346.0,49346.0,14,49346.38859841963,100.30967972659535,Japan,35,hybrid,True,az
0,93.0,167.0,317.0,488.0,610.0,690.0,0.0,58.0,142.0,237.0,338.0,404.0,0.0,2.0,9.0,14.0,26.0,34.0,0.0,0.0,5.0,6.0,12.0,18.0,0.0,0.0,0.0,1.0,2.0,4.0,50704.0,50704.0,50704.0,50704.0,50704.0,50704.0,14,50704.52416164807,93.87538248929926,Japan,35,hybrid,True,az
0,116.0,166.0,196.0,212.0,218.0,219.0,0.0,74.0,117.0,134.0,142.0,144.0,0.0,2.0,7.0,10.0,10.0,11.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,57787.0,57787.0,57787.0,57787.0,57787.0,57787.0,14,57787.9819025512,116.69742345186386,Japan,35,hybrid,True,moderna
0,112.0,147.0,184.0,202.0,209.0,212.0,0.0,64.0,100.0,116.0,125.0,126.0,0.0,0.0,7.0,12.0,13.0,14.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,54677.0,54677.0,54677.0,54677.0,54677.0,54677.0,14,54677.14138165591,112.31671051347482,France,35,hybrid,True,moderna
0,96.0,168.0,212.0,230.0,241.0,242.0,0.0,56.0,108.0,134.0,143.0,146.0,0.0,0.0,2.0,4.0,8.0,10.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49824.0,49824.0,49824.0,49824.0,49824.0,49824.0,14,49824.6751521178,96.33052152539179,UK,35,hybrid,True,moderna
0,91.0,160.0,279.0,417.0,523.0,588.0,0.0,53.0,116.0,211.0,282.0,343.0,0.0,0.0,5.0,10.0,16.0,20.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51887.0,51887.0,51887.0,51887.0,51887.0,51887.0,14,51887.95744109428,91.46335866674382,France,35,hybrid,True,az
0,105.0,142.0,179.0,188.0,196.0,197.0,0.0,56.0,96.0,115.0,118.0,119.0,0.0,2.0,4.0,6.0,7.0,7.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53268.0,53268.0,53268.0,53268.0,53268.0,53268.0,14,53268.713020815136,105.49265022377656,France,35,hybrid,True,moderna
0,85.0,118.0,151.0,162.0,169.0,172.0,0.0,43.0,76.0,89.0,91.0,97.0,0.0,0.0,9.0,13.0,14.0,14.0,0.0,0.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,48217.0,48217.0,48217.0,48217.0,48217.0,48217.0,14,48217.61130684888,85.95083433258917,UK,35,hybrid,True,pfizer
0,91.0,168.0,295.0,432.0,540.0,618.0,0.0,51.0,127.0,204.0,289.0,351.0,0.0,2.0,6.0,9.0,13.0,20.0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,46941.0,46941.0,46941.0,46941.0,46941.0,46941.0,14,46941.368671790944,91.4781416141095,New Zealand,35,hybrid,True,az
0,98.0,189.0,318.0,447.0,555.0,659.0,0.0,58.0,138.0,210.0,278.0,340.0,0.0,0.0,5.0,12.0,18.0,25.0,0.0,0.0,2.0,5.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,4.0,56759.0,56759.0,56759.0,56759.0,56759.0,56759.0,14,56759.562019218545,98.52124612048877,UK,35,hybrid,True,az
0,94.0,125.0,152.0,158.0,162.0,164.0,0.0,46.0,78.0,91.0,93.0,94.0,0.0,0.0,4.0,6.0,8.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,44825.0,44825.0,44825.0,44825.0,44825.0,44825.0,14,44825.42438788374,94.29183032429849,New Zealand,35,hybrid,True,moderna
0,89.0,187.0,329.0,501.0,651.0,729.0,0.0,57.0,127.0,209.0,306.0,387.0,0.0,0.0,6.0,17.0,21.0,30.0,0.0,0.0,3.0,6.0,8.0,12.0,0.0,0.0,0.0,1.0,2.0,2.0,39515.0,39515.0,39515.0,39515.0,39515.0,39515.0,14,39515.14344125253,89.1820635544153,New Zealand,35,hybrid,True,az
0,97.0,142.0,186.0,209.0,218.0,218.0,0.0,59.0,101.0,128.0,135.0,138.0,0.0,0.0,4.0,6.0,6.0,9.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,56149.0,56149.0,56149.0,56149.0,56149.0,56149.0,14,56149.11273566002,97.34851860657491,France,35,hybrid,True,pfizer
0,100.0,213.0,577.0,1315.0,2877.0,6030.0,0.0,65.0,191.0,507.0,1133.0,2426.0,0.0,1.0,6.0,24.0,61.0,149.0,0.0,0.0,2.0,8.0,20.0,52.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14,46141.107075842105,100.69032547697682,Japan,35,hybrid,True,none
0,95.0,174.0,323.0,518.0,672.0,779.0,0.0,55.0,139.0,235.0,343.0,440.0,0.0,0.0,5.0,12.0,20.0,31.0,0.0,0.0,1.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,44620.0,44620.0,44620.0,44620.0,44620.0,44620.0,14,44620.694139843254,95.78477092484333,UK,35,hybrid,True,az
0,103.0,140.0,173.0,190.0,196.0,197.0,0.0,64.0,99.0,110.0,117.0,119.0,0.0,1.0,3.0,4.0,7.0,8.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,56513.0,56513.0,56513.0,56513.0,56513.0,56513.0,14,56513.012955084836,103.33432121639588,France,35,hybrid,True,pfizer
0,110.0,165.0,217.0,239.0,248.0,251.0,0.0,80.0,131.0,150.0,165.0,169.0,0.0,2.0,10.0,12.0,12.0,14.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,42492.0,42492.0,42492.0,42492.0,42492.0,42492.0,14,42492.22575712881,110.20703313166459,UK,35,hybrid,True,pfizer
0,93.0,180.0,352.0,747.0,1571.0,3262.0,0.0,65.0,147.0,294.0,648.0,1294.0,0.0,0.0,8.0,20.0,31.0,55.0,0.0,0.0,1.0,6.0,10.0,19.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,57912.97037894726,93.18135786234211,New Zealand,35,hybrid,True,none
0,85.0,176.0,346.0,578.0,736.0,846.0,0.0,53.0,143.0,272.0,403.0,493.0,0.0,2.0,9.0,23.0,36.0,42.0,0.0,1.0,4.0,8.0,11.0,15.0,0.0,0.0,0.0,2.0,3.0,6.0,51793.0,51793.0,51793.0,51793.0,51793.0,51793.0,14,51793.97748532472,85.90197909693899,Japan,35,hybrid,True,az
0,80.0,109.0,144.0,157.0,160.0,160.0,0.0,44.0,74.0,94.0,97.0,97.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55738.0,55738.0,55738.0,55738.0,55738.0,55738.0,14,55738.78619462346,80.7145716817553,UK,35,hybrid,True,pfizer
