,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,98.0,192.0,378.0,607.0,802.0,966.0,0.0,61.0,160.0,291.0,423.0,549.0,0.0,0.0,6.0,18.0,25.0,36.0,0.0,0.0,1.0,6.0,9.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,49726.0,49726.0,49726.0,49726.0,49726.0,49726.0,14,49726.49137394169,98.58085739219112,New Zealand,35,hybrid,True,az
0,101.0,140.0,180.0,199.0,206.0,208.0,0.0,63.0,86.0,107.0,118.0,119.0,0.0,2.0,8.0,11.0,13.0,13.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50911.0,50911.0,50911.0,50911.0,50911.0,50911.0,14,50911.08716205455,101.33775679743313,New Zealand,35,hybrid,True,pfizer
0,103.0,174.0,323.0,494.0,606.0,693.0,0.0,68.0,147.0,229.0,343.0,409.0,0.0,0.0,8.0,12.0,17.0,25.0,0.0,0.0,1.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,50701.0,50701.0,50701.0,50701.0,50701.0,50701.0,14,50701.81734381199,103.20551111090188,France,35,hybrid,True,az
0,97.0,141.0,184.0,196.0,200.0,203.0,0.0,61.0,102.0,125.0,130.0,133.0,0.0,4.0,6.0,9.0,13.0,13.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,48069.0,48069.0,48069.0,48069.0,48069.0,48069.0,14,48069.62922230581,97.96102889326582,France,35,hybrid,True,moderna
0,99.0,137.0,167.0,174.0,181.0,184.0,0.0,55.0,90.0,101.0,103.0,105.0,0.0,2.0,11.0,11.0,12.0,13.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,50604.0,50604.0,50604.0,50604.0,50604.0,50604.0,14,50604.9239792604,99.3640405460449,Japan,35,hybrid,True,pfizer
0,100.0,210.0,485.0,1045.0,2208.0,4556.0,0.0,68.0,189.0,428.0,920.0,1868.0,0.0,1.0,14.0,27.0,56.0,117.0,0.0,0.0,3.0,6.0,11.0,35.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,52110.3498563842,100.36548621933537,Japan,35,hybrid,True,none
0,105.0,131.0,164.0,173.0,177.0,178.0,0.0,62.0,92.0,102.0,108.0,109.0,0.0,0.0,5.0,7.0,8.0,9.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,51229.0,51229.0,51229.0,51229.0,51229.0,51229.0,14,51229.720362877386,105.15463137339049,Japan,35,hybrid,True,moderna
0,101.0,194.0,497.0,1108.0,2249.0,4478.0,0.0,69.0,175.0,436.0,901.0,1823.0,0.0,1.0,7.0,20.0,46.0,97.0,0.0,1.0,5.0,10.0,15.0,27.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,50785.87225749921,101.85743927173375,France,35,hybrid,True,none
0,110.0,164.0,223.0,249.0,261.0,267.0,0.0,71.0,113.0,138.0,147.0,153.0,0.0,1.0,8.0,12.0,15.0,15.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,49064.0,49064.0,49064.0,49064.0,49064.0,49064.0,14,49064.69389977632,110.9270539592561,France,35,hybrid,True,moderna
0,98.0,136.0,164.0,174.0,182.0,187.0,0.0,59.0,88.0,101.0,105.0,106.0,0.0,0.0,4.0,6.0,6.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51824.0,51824.0,51824.0,51824.0,51824.0,51824.0,14,51824.499179432954,98.1820509078367,New Zealand,35,hybrid,True,moderna
0,100.0,134.0,165.0,175.0,178.0,182.0,0.0,58.0,90.0,106.0,110.0,111.0,0.0,2.0,7.0,10.0,12.0,12.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,50146.0,50146.0,50146.0,50146.0,50146.0,50146.0,14,50146.44375965199,100.37335037333976,France,35,hybrid,True,moderna
0,107.0,237.0,449.0,752.0,1052.0,1223.0,0.0,70.0,180.0,319.0,509.0,659.0,0.0,1.0,9.0,19.0,31.0,45.0,0.0,0.0,3.0,6.0,14.0,16.0,0.0,0.0,0.0,0.0,4.0,6.0,49363.0,49363.0,49363.0,49363.0,49363.0,49363.0,14,49363.85432706561,107.26066253600611,UK,35,hybrid,True,az
0,104.0,168.0,212.0,235.0,244.0,248.0,0.0,67.0,117.0,143.0,155.0,159.0,0.0,4.0,6.0,11.0,14.0,15.0,0.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,50699.0,50699.0,50699.0,50699.0,50699.0,50699.0,14,50699.13209552174,104.00348923649604,France,35,hybrid,True,moderna
0,96.0,124.0,149.0,157.0,162.0,162.0,0.0,63.0,101.0,111.0,116.0,117.0,0.0,2.0,9.0,13.0,14.0,14.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51646.0,51646.0,51646.0,51646.0,51646.0,51646.0,14,51646.77380754153,96.34958890223255,Japan,35,hybrid,True,moderna
0,103.0,208.0,547.0,1285.0,2780.0,5644.0,0.0,70.0,169.0,454.0,1070.0,2267.0,0.0,0.0,7.0,17.0,48.0,102.0,0.0,0.0,2.0,4.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49228.94215286917,103.23268720146393,New Zealand,35,hybrid,True,none
0,95.0,179.0,439.0,969.0,2103.0,4573.0,0.0,45.0,143.0,357.0,784.0,1686.0,0.0,0.0,1.0,10.0,38.0,86.0,0.0,0.0,1.0,1.0,10.0,22.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49300.86666773895,95.41620492090567,New Zealand,35,hybrid,True,none
