,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,80.0,150.0,263.0,372.0,460.0,524.0,0.0,59.0,126.0,209.0,266.0,317.0,0.0,0.0,6.0,12.0,16.0,23.0,0.0,0.0,2.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,51462.0,51462.0,51462.0,51462.0,51462.0,51462.0,14,51462.819564960264,80.27115581292341,Japan,35,hybrid,True,az
0,102.0,148.0,200.0,226.0,237.0,239.0,0.0,63.0,115.0,135.0,146.0,152.0,0.0,0.0,9.0,13.0,14.0,15.0,0.0,0.0,4.0,7.0,7.0,8.0,0.0,0.0,0.0,3.0,3.0,5.0,44511.0,44511.0,44511.0,44511.0,44511.0,44511.0,14,44511.95207804806,102.23874377193928,Japan,35,hybrid,True,moderna
0,111.0,232.0,673.0,1569.0,3295.0,6553.0,0.0,71.0,203.0,569.0,1307.0,2732.0,0.0,1.0,8.0,28.0,79.0,166.0,0.0,1.0,4.0,7.0,27.0,62.0,0.0,0.0,1.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14,46625.13218683202,111.5754453065926,Japan,35,hybrid,True,none
0,102.0,146.0,181.0,207.0,218.0,219.0,0.0,68.0,107.0,129.0,138.0,141.0,0.0,3.0,8.0,10.0,12.0,12.0,0.0,1.0,2.0,6.0,7.0,7.0,0.0,0.0,0.0,1.0,4.0,4.0,44216.0,44216.0,44216.0,44216.0,44216.0,44216.0,14,44216.714551247795,102.73966488576457,France,35,hybrid,True,moderna
0,101.0,249.0,623.0,1340.0,2915.0,5904.0,0.0,55.0,189.0,504.0,1070.0,2318.0,0.0,0.0,7.0,19.0,52.0,109.0,0.0,0.0,0.0,3.0,16.0,28.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42767.32495155956,101.75160723586859,New Zealand,35,hybrid,True,none
0,111.0,205.0,343.0,532.0,683.0,777.0,0.0,75.0,157.0,256.0,369.0,443.0,0.0,2.0,10.0,19.0,25.0,42.0,0.0,0.0,2.0,6.0,9.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,49341.0,49341.0,49341.0,49341.0,49341.0,49341.0,14,49341.37046441308,111.27308673584511,Japan,35,hybrid,True,az
0,109.0,165.0,207.0,249.0,262.0,264.0,0.0,64.0,101.0,124.0,138.0,146.0,0.0,1.0,7.0,9.0,11.0,13.0,0.0,0.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,46744.0,46744.0,46744.0,46744.0,46744.0,46744.0,14,46744.37274152498,109.53961235504795,UK,35,hybrid,True,pfizer
0,96.0,133.0,163.0,173.0,177.0,178.0,0.0,55.0,84.0,97.0,100.0,102.0,0.0,0.0,7.0,11.0,11.0,11.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,51766.0,51766.0,51766.0,51766.0,51766.0,51766.0,14,51766.855773921845,96.75419962166703,France,35,hybrid,True,pfizer
0,109.0,158.0,202.0,224.0,237.0,241.0,0.0,67.0,109.0,128.0,142.0,148.0,0.0,1.0,7.0,9.0,11.0,11.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,50021.0,50021.0,50021.0,50021.0,50021.0,50021.0,14,50021.00281824246,109.31906505330129,France,35,hybrid,True,moderna
0,99.0,152.0,183.0,203.0,212.0,216.0,0.0,60.0,105.0,116.0,125.0,127.0,0.0,2.0,4.0,8.0,12.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45823.0,45823.0,45823.0,45823.0,45823.0,45823.0,14,45823.82891122978,99.18643867934061,Japan,35,hybrid,True,pfizer
