,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,91.0,127.0,155.0,167.0,173.0,175.0,0.0,58.0,89.0,107.0,114.0,115.0,0.0,1.0,5.0,6.0,7.0,7.0,0.0,1.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,43133.0,43133.0,43133.0,43133.0,43133.0,43133.0,14,43133.39166073578,91.8260131505648,Japan,35,hybrid,True,moderna
0,114.0,176.0,217.0,240.0,248.0,250.0,0.0,67.0,121.0,140.0,153.0,155.0,0.0,2.0,9.0,12.0,13.0,15.0,0.0,0.0,4.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46201.0,46201.0,46201.0,46201.0,46201.0,46201.0,14,46201.19511169112,114.67554362512676,New Zealand,35,hybrid,True,pfizer
0,101.0,250.0,679.0,1530.0,3529.0,7326.0,0.0,59.0,211.0,547.0,1317.0,2888.0,0.0,0.0,7.0,18.0,46.0,117.0,0.0,0.0,2.0,6.0,15.0,27.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,51853.66459946421,101.83961344917259,New Zealand,35,hybrid,True,none
0,83.0,130.0,170.0,187.0,197.0,197.0,0.0,49.0,86.0,109.0,116.0,121.0,0.0,2.0,7.0,9.0,10.0,10.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,48124.0,48124.0,48124.0,48124.0,48124.0,48124.0,14,48124.403243661895,83.83248678492126,Japan,35,hybrid,True,pfizer
0,118.0,152.0,185.0,194.0,195.0,195.0,0.0,71.0,112.0,128.0,130.0,130.0,0.0,0.0,9.0,13.0,17.0,17.0,0.0,0.0,2.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,41946.0,41946.0,41946.0,41946.0,41946.0,41946.0,14,41946.4897248861,118.30559888398274,Japan,35,hybrid,True,pfizer
0,88.0,245.0,665.0,1663.0,3816.0,8168.0,0.0,52.0,214.0,578.0,1407.0,3161.0,0.0,0.0,5.0,24.0,63.0,144.0,0.0,0.0,1.0,8.0,20.0,41.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14,50687.00204467906,88.38561250589298,UK,35,hybrid,True,none
0,116.0,159.0,203.0,226.0,240.0,245.0,0.0,66.0,109.0,128.0,135.0,143.0,0.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45893.0,45893.0,45893.0,45893.0,45893.0,45893.0,14,45893.29460198713,116.94435825411496,Japan,35,hybrid,True,moderna
0,102.0,169.0,294.0,451.0,571.0,646.0,0.0,57.0,116.0,208.0,290.0,343.0,0.0,1.0,6.0,12.0,20.0,23.0,0.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,49317.0,49317.0,49317.0,49317.0,49317.0,49317.0,14,49317.5082597312,102.9713213905333,New Zealand,35,hybrid,True,az
0,95.0,225.0,522.0,1213.0,2703.0,5839.0,0.0,65.0,191.0,448.0,1004.0,2240.0,0.0,2.0,10.0,26.0,48.0,115.0,0.0,0.0,3.0,6.0,14.0,39.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49152.385998672136,95.1294741823086,France,35,hybrid,True,none
0,88.0,124.0,149.0,160.0,163.0,163.0,0.0,54.0,84.0,91.0,96.0,97.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56095.0,56095.0,56095.0,56095.0,56095.0,56095.0,14,56095.86928185608,88.9407049117812,UK,35,hybrid,True,moderna
