,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,102.0,229.0,595.0,1360.0,2850.0,5834.0,0.0,64.0,207.0,492.0,1117.0,2334.0,0.0,1.0,6.0,27.0,50.0,111.0,0.0,0.0,1.0,6.0,14.0,26.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,47812.00370443089,102.23594888993456,New Zealand,35,hybrid,True,none
0,94.0,173.0,304.0,479.0,610.0,703.0,0.0,60.0,134.0,229.0,337.0,409.0,0.0,2.0,7.0,14.0,22.0,35.0,0.0,1.0,3.0,5.0,7.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,56910.0,56910.0,56910.0,56910.0,56910.0,56910.0,14,56910.86487440969,94.97150995798772,Japan,35,hybrid,True,az
0,100.0,208.0,423.0,683.0,872.0,977.0,0.0,71.0,167.0,311.0,462.0,570.0,0.0,1.0,5.0,16.0,30.0,43.0,0.0,0.0,1.0,6.0,10.0,15.0,0.0,0.0,0.0,0.0,2.0,5.0,48007.0,48007.0,48007.0,48007.0,48007.0,48007.0,14,48007.69378425275,100.84779239838868,Japan,35,hybrid,True,az
0,105.0,149.0,189.0,201.0,205.0,205.0,0.0,70.0,106.0,127.0,131.0,133.0,0.0,0.0,5.0,6.0,7.0,7.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,41772.0,41772.0,41772.0,41772.0,41772.0,41772.0,14,41772.420563919004,105.86225326675775,UK,35,hybrid,True,moderna
0,97.0,185.0,312.0,489.0,635.0,737.0,0.0,69.0,141.0,220.0,326.0,398.0,0.0,0.0,6.0,15.0,17.0,27.0,0.0,0.0,1.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,50774.0,50774.0,50774.0,50774.0,50774.0,50774.0,14,50774.03939498165,97.85477568745989,New Zealand,35,hybrid,True,az
0,89.0,153.0,285.0,450.0,590.0,671.0,0.0,57.0,131.0,207.0,324.0,404.0,0.0,2.0,6.0,12.0,17.0,24.0,0.0,1.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61392.0,61392.0,61392.0,61392.0,61392.0,61392.0,14,61392.54142750596,89.34025898728586,UK,35,hybrid,True,az
0,94.0,200.0,548.0,1324.0,2959.0,6433.0,0.0,54.0,165.0,461.0,1111.0,2460.0,0.0,0.0,5.0,15.0,39.0,102.0,0.0,0.0,1.0,5.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,52988.40737289423,94.90990763136371,New Zealand,35,hybrid,True,none
0,113.0,212.0,383.0,564.0,700.0,789.0,0.0,84.0,173.0,285.0,403.0,464.0,0.0,4.0,12.0,19.0,32.0,38.0,0.0,1.0,2.0,3.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,3.0,35099.0,35099.0,35099.0,35099.0,35099.0,35099.0,14,35099.86992894807,113.30182775656209,Japan,35,hybrid,True,az
0,122.0,167.0,213.0,239.0,248.0,250.0,0.0,67.0,104.0,135.0,142.0,145.0,0.0,0.0,7.0,9.0,10.0,10.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,14,43372.78413026561,122.67270075799915,UK,35,hybrid,True,pfizer
0,117.0,256.0,695.0,1657.0,3945.0,8132.0,0.0,74.0,217.0,578.0,1413.0,3177.0,0.0,1.0,11.0,27.0,64.0,147.0,0.0,0.0,2.0,6.0,17.0,39.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14,46564.02675081695,117.44006885830555,New Zealand,35,hybrid,True,none
0,98.0,131.0,155.0,164.0,168.0,169.0,0.0,63.0,90.0,106.0,110.0,110.0,0.0,1.0,9.0,9.0,9.0,10.0,0.0,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,58968.0,58968.0,58968.0,58968.0,58968.0,58968.0,14,58968.766758996564,98.21167963571847,Japan,35,hybrid,True,moderna
0,94.0,126.0,146.0,159.0,162.0,165.0,0.0,64.0,89.0,98.0,104.0,107.0,0.0,1.0,7.0,9.0,11.0,12.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,49377.0,49377.0,49377.0,49377.0,49377.0,49377.0,14,49377.01560943005,94.95271242118818,UK,35,hybrid,True,pfizer
0,106.0,157.0,187.0,197.0,201.0,205.0,0.0,63.0,104.0,116.0,119.0,122.0,0.0,3.0,9.0,13.0,15.0,15.0,0.0,1.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,54949.0,54949.0,54949.0,54949.0,54949.0,54949.0,14,54949.49071002165,106.11002412088763,UK,35,hybrid,True,moderna
0,95.0,123.0,152.0,163.0,169.0,173.0,0.0,61.0,89.0,96.0,102.0,105.0,0.0,2.0,6.0,7.0,8.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51865.0,51865.0,51865.0,51865.0,51865.0,51865.0,14,51865.03977861135,95.82750765001471,France,35,hybrid,True,moderna
0,100.0,146.0,182.0,201.0,215.0,221.0,0.0,56.0,97.0,116.0,121.0,125.0,0.0,0.0,4.0,9.0,12.0,13.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,53924.0,53924.0,53924.0,53924.0,53924.0,53924.0,14,53924.27083374714,100.17531670068287,UK,35,hybrid,True,moderna
0,92.0,195.0,377.0,561.0,710.0,786.0,0.0,68.0,164.0,282.0,390.0,474.0,0.0,1.0,7.0,19.0,26.0,37.0,0.0,1.0,2.0,4.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,52612.0,52612.0,52612.0,52612.0,52612.0,52612.0,14,52612.69113813033,92.54354877513275,Japan,35,hybrid,True,az
0,83.0,126.0,161.0,174.0,179.0,180.0,0.0,51.0,84.0,98.0,103.0,104.0,0.0,1.0,8.0,11.0,12.0,12.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,46583.0,46583.0,46583.0,46583.0,46583.0,46583.0,14,46583.29039747561,83.9957535440701,France,35,hybrid,True,pfizer
0,104.0,151.0,190.0,205.0,206.0,206.0,0.0,64.0,107.0,116.0,122.0,123.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,44246.0,44246.0,44246.0,44246.0,44246.0,44246.0,14,44246.745038449844,104.8495176560363,New Zealand,35,hybrid,True,pfizer
