,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,n_days,pop_type,use_waning,interventions
0,107.0,152.0,190.0,214.0,219.0,220.0,0.0,65.0,111.0,136.0,148.0,148.0,0.0,0.0,9.0,12.0,12.0,13.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52978.0,52978.0,52978.0,52978.0,52978.0,52978.0,14,52978.181412715014,107.37978625155145,New Zealand,35,hybrid,True,pfizer
0,113.0,222.0,444.0,663.0,818.0,914.0,0.0,75.0,175.0,326.0,460.0,539.0,0.0,2.0,12.0,29.0,46.0,63.0,0.0,0.0,2.0,7.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,53293.0,53293.0,53293.0,53293.0,53293.0,53293.0,14,53293.575389178746,113.48030558242166,Japan,35,hybrid,True,az
0,93.0,126.0,158.0,170.0,174.0,177.0,0.0,60.0,87.0,103.0,109.0,111.0,0.0,1.0,4.0,5.0,5.0,5.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,46800.0,46800.0,46800.0,46800.0,46800.0,46800.0,14,46800.5224589249,93.27371018056546,France,35,hybrid,True,moderna
0,101.0,186.0,326.0,514.0,657.0,773.0,0.0,63.0,131.0,227.0,336.0,423.0,0.0,1.0,7.0,14.0,20.0,26.0,0.0,0.0,1.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,49808.0,49808.0,49808.0,49808.0,49808.0,49808.0,14,49808.2798545615,101.11327513233323,New Zealand,35,hybrid,True,az
0,105.0,240.0,654.0,1531.0,3382.0,6764.0,0.0,58.0,207.0,542.0,1270.0,2699.0,0.0,0.0,10.0,28.0,53.0,107.0,0.0,0.0,1.0,5.0,11.0,22.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,40868.23360549427,105.44984510577163,New Zealand,35,hybrid,True,none
0,107.0,218.0,437.0,672.0,866.0,1004.0,0.0,66.0,181.0,311.0,451.0,566.0,0.0,1.0,6.0,14.0,24.0,33.0,0.0,0.0,1.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,51569.0,51569.0,51569.0,51569.0,51569.0,51569.0,14,51569.930193166685,107.95720704217544,UK,35,hybrid,True,az
0,76.0,102.0,121.0,125.0,127.0,128.0,0.0,45.0,71.0,79.0,80.0,80.0,0.0,1.0,6.0,9.0,9.0,9.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,57309.0,57309.0,57309.0,57309.0,57309.0,57309.0,14,57309.39835138605,76.21858119693151,France,35,hybrid,True,pfizer
0,114.0,153.0,197.0,214.0,221.0,223.0,0.0,66.0,104.0,127.0,137.0,139.0,0.0,1.0,5.0,8.0,11.0,11.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,56754.0,56754.0,56754.0,56754.0,56754.0,56754.0,14,56754.54766202779,114.86356106004718,UK,35,hybrid,True,pfizer
0,79.0,113.0,139.0,152.0,152.0,153.0,0.0,49.0,87.0,102.0,108.0,110.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48864.0,48864.0,48864.0,48864.0,48864.0,48864.0,14,48864.62551194895,79.41343077550962,UK,35,hybrid,True,pfizer
0,90.0,127.0,153.0,162.0,169.0,172.0,0.0,48.0,85.0,98.0,105.0,107.0,0.0,0.0,6.0,6.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53607.0,53607.0,53607.0,53607.0,53607.0,53607.0,14,53607.15967458788,90.66745824699638,New Zealand,35,hybrid,True,pfizer
