,height,diameter,bucket_volume,surface_area,water_volume_t0,wind_speed_t0,temperature_t0,water_volume_t1,wind_speed_t1,temperature_t1,water_volume_t2,wind_speed_t2,temperature_t2,water_volume_t3,wind_speed_t3,temperature_t3,water_volume_t4,wind_speed_t4,temperature_t4,water_volume_t5,wind_speed_t5,temperature_t5,water_volume_t6,wind_speed_t6,temperature_t6,water_volume_t7,wind_speed_t7,temperature_t7,water_volume_t8,wind_speed_t8,temperature_t8,water_volume_t9,wind_speed_t9,temperature_t9,temperature_t10,water_volume_t10,wind_speed_t10
145,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,60.0,668.0043664130029,2.0,80.0,574.2065053208521,1.5,80.0,556.4041792866174,1.0,40.0,439.01038230217193,2.0,80.0,403.0911509545353,1.0,60.0,403.0911509545353,0.0,50.0,334.52986021530467,1.5,70.0,334.52986021530467,0.0,50.0,266.1636111198832,1.0,80.0,70.0,197.60232038065257,1.5
146,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,70.0,754.8292397550684,2.0,40.0,729.3647944565482,1.0,50.0,703.900349158028,1.0,50.0,703.900349158028,0.0,80.0,678.4359038595078,1.0,50.0,561.0421068750624,2.0,80.0,511.06998356217696,1.0,70.0,442.5086928229464,1.5,70.0,421.5905252475849,0.5,60.0,70.0,371.6184019346995,1.0
147,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,60.0,668.0043664130029,2.0,80.0,650.2020403787682,1.0,40.0,619.6331167363883,2.0,40.0,601.8307907021535,1.0,40.0,562.0165574510005,0.5,80.0,500.3385363740159,2.0,60.0,414.52986065031854,2.0,70.0,414.52986065031854,0.0,50.0,414.52986065031854,0.0,50.0,60.0,414.52986065031854,0.0
148,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,60.0,764.4799958220868,0.5,60.0,764.4799958220868,0.0,70.0,764.4799958220868,0.0,80.0,696.1137467266653,1.0,80.0,652.3879615439267,2.0,50.0,631.4697939685652,0.5,60.0,596.5328106690203,1.5,50.0,596.5328106690203,0.0,50.0,552.8070254862816,2.0,50.0,60.0,491.12900440929707,2.0
149,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,60.0,691.6003023052975,1.5,80.0,651.7860690541445,0.5,80.0,615.8668377065078,1.0,60.0,572.1410525237692,2.0,50.0,561.7735689991017,0.5,40.0,467.97570790695096,1.5,80.0,399.41441716772033,1.5,70.0,305.6165560755696,1.5,80.0,243.93853499858497,2.0,60.0,70.0,175.37724425935437,1.5
150,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,80.0,785.3981633974483,0.0,40.0,745.5839301462953,0.5,80.0,710.6469468467503,1.5,50.0,710.6469468467503,0.0,60.0,624.8382711230529,2.0,70.0,556.2769803838223,1.5,70.0,556.2769803838223,0.0,50.0,525.7080567414424,2.0,40.0,439.899381017745,2.0,70.0,60.0,418.98121344238353,0.5
151,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,40.0,754.8292397550684,2.0,40.0,718.9100084074319,1.0,60.0,688.341084765052,2.0,40.0,644.6152995823134,2.0,50.0,615.5131943774829,0.5,70.0,580.576211077938,1.5,50.0,580.576211077938,0.0,60.0,544.6569797303014,1.0,60.0,519.1925344317812,1.0,50.0,60.0,457.5145133547966,2.0
152,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,80.0,764.4799958220868,0.5,60.0,647.0861988376414,2.0,80.0,611.1669674900047,1.0,60.0,517.3691063978539,1.5,80.0,517.3691063978539,0.0,80.0,517.3691063978539,0.0,60.0,517.3691063978539,0.0,60.0,492.9444798230407,1.5,40.0,472.0263122476792,0.5,60.0,70.0,472.0263122476792,0.0
153,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.0,40.0,760.9735368226351,1.5,40.0,675.1648610989376,2.0,70.0,649.7004158004174,1.0,50.0,649.7004158004174,0.0,50.0,588.0223947234329,2.0,60.0,588.0223947234329,0.0,70.0,563.5977681486196,1.5,40.0,563.5977681486196,0.0,80.0,563.5977681486196,0.0,50.0,40.0,539.1731415738063,1.5
154,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,60.0,736.1173103879465,1.5,60.0,736.1173103879465,0.0,40.0,686.1451870750611,1.0,70.0,636.8643340655593,1.5,60.0,601.9273507660143,1.5,50.0,484.5335537815689,2.0,80.0,484.5335537815689,0.0,80.0,398.72487805787154,2.0,70.0,330.1635873186409,1.5,70.0,80.0,212.76979033419548,2.0
155,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.0,70.0,741.6723782147097,2.0,50.0,726.8427308647221,0.5,50.0,658.4764817693006,1.0,80.0,648.1089982446331,0.5,40.0,530.7152012601877,2.0,80.0,530.7152012601877,0.0,60.0,501.6130960553572,0.5,70.0,451.6409727424718,1.0,70.0,416.7039894429268,1.5,50.0,80.0,322.90612835077604,1.5
156,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,80.0,754.8292397550684,2.0,40.0,754.8292397550684,0.0,80.0,693.1512186780839,2.0,60.0,575.7574216936384,2.0,80.0,545.1884980512585,2.0,40.0,501.4627128685199,2.0,50.0,491.0952293438524,0.5,40.0,470.1770617684909,0.5,60.0,470.1770617684909,0.0,40.0,50.0,470.1770617684909,0.0
157,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,70.0,736.1173103879465,1.5,60.0,618.7235134035011,2.0,80.0,569.4426603939993,1.5,60.0,525.7168752112607,2.0,50.0,476.4360222017589,1.5,60.0,466.06853867709145,0.5,40.0,466.06853867709145,0.0,40.0,440.6040933785712,1.0,50.0,411.5019881737408,0.5,70.0,40.0,401.1345046490733,0.5
158,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,40.0,717.0319143020268,1.0,80.0,681.1126829543903,1.0,60.0,660.1945153790288,0.5,60.0,639.2763478036672,0.5,60.0,639.2763478036672,0.0,50.0,628.9088642789998,0.5,40.0,598.3399406366199,2.0,40.0,512.5312649129224,2.0,70.0,418.7334038207717,1.5,80.0,80.0,378.9191705696186,0.5
159,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,80.0,736.1173103879465,1.5,60.0,667.751061292525,1.0,80.0,667.751061292525,0.0,50.0,667.751061292525,0.0,50.0,667.751061292525,0.0,50.0,638.6489560876946,0.5,70.0,620.8466300534599,1.0,40.0,552.2853393142293,1.5,70.0,466.4766635905319,2.0,70.0,40.0,448.6743375562972,1.0
160,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.0,40.0,785.3981633974483,0.0,70.0,785.3981633974483,0.0,40.0,785.3981633974483,0.0,60.0,754.8292397550684,2.0,40.0,739.9995924050808,0.5,50.0,646.20173131293,1.5,80.0,621.7771047381167,1.5,40.0,585.8578733904801,1.0,60.0,585.8578733904801,0.0,60.0,60.0,536.5770203809783,1.5
161,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,80.0,736.1173103879465,1.5,60.0,674.439289310962,2.0,60.0,643.870365668582,2.0,40.0,604.056132417429,0.5,80.0,518.2474566937316,2.0,70.0,449.686165954501,1.5,70.0,355.88830486235025,1.5,80.0,287.5220557669288,1.0,80.0,262.0576104684086,1.0,50.0,50.0,218.33182528566996,2.0
162,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,40.0,760.9735368226351,1.5,40.0,721.159303571482,0.5,80.0,710.7918200468146,0.5,40.0,642.4255709513931,1.0,80.0,580.7475498744085,2.0,60.0,537.0217646916699,2.0,50.0,487.0496413787845,1.0,70.0,461.58519608026427,1.0,50.0,443.78287004602953,1.0,40.0,70.0,357.9741943223321,2.0
163,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,60.0,699.5894876737509,2.0,70.0,637.9114665967663,2.0,60.0,620.1091405625316,1.0,40.0,551.547849823301,1.5,70.0,541.1803662986335,0.5,40.0,510.6114426562536,2.0,40.0,461.3305896467519,1.5,60.0,446.50094229676426,0.5,50.0,411.5639589972193,1.5,50.0,70.0,411.5639589972193,0.0
164,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,50.0,754.8292397550684,2.0,40.0,754.8292397550684,0.0,60.0,737.0269137208337,1.0,40.0,737.0269137208337,0.0,70.0,702.0899304212887,1.5,50.0,633.5286396820582,1.5,70.0,539.7307785899073,1.5,80.0,453.92210286621,2.0,70.0,453.92210286621,0.0,70.0,70.0,385.36081212697934,1.5
165,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,50.0,750.4611800979034,1.5,50.0,706.7353949151648,2.0,50.0,676.1664712727849,2.0,40.0,676.1664712727849,0.0,70.0,676.1664712727849,0.0,80.0,676.1664712727849,0.0,80.0,645.597547630405,2.0,40.0,620.1331023318847,1.0,50.0,570.1609790189993,1.0,70.0,70.0,484.352303295302,2.0
166,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,80.0,770.5685160474607,0.5,50.0,770.5685160474607,0.0,80.0,739.9995924050808,2.0,40.0,705.0626091055358,1.5,50.0,687.260283071301,1.0,40.0,669.4579570370663,1.0,40.0,643.9935117385461,1.0,50.0,629.1638643885584,0.5,50.0,543.355188664861,2.0,70.0,80.0,425.9613916804156,2.0
167,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,40.0,756.2960581926179,0.5,70.0,756.2960581926179,0.0,70.0,706.3239348797325,1.0,70.0,675.7550112373526,2.0,40.0,607.193720498122,1.5,70.0,607.193720498122,0.0,80.0,607.193720498122,0.0,50.0,521.3850447744246,2.0,70.0,503.5827187401899,1.0,40.0,60.0,441.9046976632053,2.0
168,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,60.0,785.3981633974483,0.0,80.0,723.7201423204638,2.0,60.0,723.7201423204638,0.0,60.0,723.7201423204638,0.0,60.0,637.9114665967663,2.0,70.0,637.9114665967663,0.0,80.0,613.4868400219531,1.5,40.0,569.7610548392145,2.0,50.0,501.394805743793,1.0,80.0,70.0,501.394805743793,0.0
169,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,60.0,699.5894876737509,2.0,70.0,699.5894876737509,0.0,40.0,637.9114665967663,2.0,60.0,627.5439830720989,0.5,40.0,558.9826923328683,1.5,70.0,441.58889534842285,2.0,80.0,441.58889534842285,0.0,50.0,412.4867901435924,0.5,70.0,344.12054104817094,1.0,80.0,60.0,344.12054104817094,0.0
170,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,70.0,785.3981633974483,0.0,50.0,785.3981633974483,0.0,70.0,764.4799958220868,0.5,60.0,733.9110721797069,2.0,40.0,716.1087461454722,1.0,40.0,630.3000704217748,2.0,70.0,615.4704230717871,0.5,50.0,571.7446378890485,2.0,50.0,556.9149905390608,0.5,50.0,40.0,532.4903639642475,1.5
171,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,70.0,759.9337180989281,1.0,50.0,698.2556970219435,2.0,60.0,680.4533709877088,1.0,40.0,680.4533709877088,0.0,60.0,631.172517978207,1.5,60.0,605.7080726796868,1.0,50.0,575.1391490373069,2.0,40.0,506.5778582980763,1.5,70.0,506.5778582980763,0.0,50.0,80.0,466.76362504692327,0.5
172,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,60.0,775.0306798727809,0.5,40.0,775.0306798727809,0.0,40.0,760.2010325227932,0.5,50.0,710.2289092099078,1.0,70.0,685.8042826350945,1.5,40.0,661.3796560602813,1.5,40.0,661.3796560602813,0.0,80.0,592.8183653210507,1.5,70.0,592.8183653210507,0.0,60.0,40.0,582.4508817963832,0.5
173,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,70.0,785.3981633974483,0.0,60.0,741.6723782147097,2.0,50.0,655.8637024910123,2.0,70.0,625.2947788486324,2.0,40.0,604.3766112732709,0.5,60.0,510.57875018112014,1.5,80.0,475.6417668815752,1.5,50.0,460.81211953158754,0.5,50.0,343.4183225471421,2.0,80.0,60.0,322.5001549717806,0.5
174,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.0,70.0,750.4611800979034,1.5,50.0,724.9967347993831,1.0,50.0,694.4278111570032,2.0,40.0,600.6299500648524,1.5,80.0,600.6299500648524,0.0,40.0,532.0686593256219,1.5,70.0,511.1504917502604,0.5,60.0,480.58156810788046,2.0,40.0,440.7673348567274,0.5,80.0,50.0,425.9376875067398,0.5
175,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,60.0,749.4789320498116,1.0,60.0,700.1980790403098,1.5,60.0,700.1980790403098,0.0,40.0,656.4722938575712,2.0,50.0,656.4722938575712,0.0,70.0,607.1914408480694,1.5,60.0,607.1914408480694,0.0,50.0,567.3772075969164,0.5,80.0,517.405084284031,1.0,70.0,50.0,473.6792991012923,2.0
176,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,60.0,717.0319143020268,1.0,80.0,717.0319143020268,0.0,70.0,648.6656652066054,1.0,80.0,580.2994161111839,1.0,80.0,580.2994161111839,0.0,70.0,565.4697687611962,0.5,50.0,555.1022852365287,0.5,40.0,520.1653019369837,1.5,50.0,520.1653019369837,0.0,60.0,40.0,489.5963782946038,2.0
177,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,50.0,759.9337180989281,1.0,50.0,730.8316128940977,0.5,70.0,691.0173796429447,0.5,80.0,656.0803963433997,1.5,50.0,656.0803963433997,0.0,60.0,630.6159510448795,1.0,50.0,612.8136250106447,1.0,40.0,577.8766417110998,1.5,50.0,460.4828447266543,2.0,80.0,80.0,460.4828447266543,0.0
178,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,60.0,785.3981633974483,0.0,50.0,668.0043664130029,2.0,80.0,637.435442770623,2.0,40.0,622.6057954206353,0.5,50.0,622.6057954206353,0.0,40.0,586.6865640729986,1.0,60.0,537.4057110634968,1.5,60.0,522.5760637135091,0.5,50.0,507.7464163635215,0.5,50.0,80.0,467.9321831123685,0.5
179,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,40.0,764.4799958220868,0.5,60.0,728.5607644744503,1.0,60.0,688.7465312232972,0.5,80.0,627.0685101463126,2.0,60.0,533.2706490541618,1.5,80.0,507.8062037556416,1.0,50.0,507.8062037556416,0.0,70.0,458.5253507461399,1.5,60.0,423.5883674465949,1.5,50.0,80.0,329.7905063544441,1.5
180,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,80.0,745.5839301462953,0.5,80.0,745.5839301462953,0.0,70.0,720.1194848477751,1.0,50.0,602.7256878633297,2.0,80.0,516.9170121396322,2.0,70.0,455.2389910626477,2.0,60.0,434.3208234872861,0.5,60.0,348.5121477635888,2.0,70.0,254.714286671438,1.5,80.0,80.0,160.91642557928725,1.5
181,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,60.0,760.9735368226351,1.5,40.0,721.159303571482,0.5,80.0,695.6948582729618,1.0,50.0,695.6948582729618,0.0,60.0,645.7227349600764,1.0,70.0,528.328937975631,2.0,80.0,459.7676472364004,1.5,70.0,459.7676472364004,0.0,50.0,444.9379998864128,0.5,50.0,60.0,383.2599788094282,2.0
182,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,70.0,668.0043664130029,2.0,80.0,624.2785812302643,2.0,50.0,624.2785812302643,0.0,80.0,598.8141359317441,1.0,50.0,598.8141359317441,0.0,80.0,530.4478868363226,1.0,80.0,495.5109035367776,1.5,50.0,426.9496127975471,1.5,70.0,409.1472867633123,1.0,40.0,50.0,374.2103034637673,1.5
183,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,60.0,756.2960581926179,0.5,70.0,706.3239348797325,1.0,70.0,706.3239348797325,0.0,80.0,685.405767304371,0.5,60.0,659.9413220058508,1.0,50.0,639.0231544304893,0.5,60.0,624.1935070805016,0.5,50.0,538.3848313568042,2.0,70.0,469.8235406175736,1.5,70.0,40.0,452.02121458333886,1.0
184,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,80.0,716.8368726582178,1.5,70.0,648.2755819189872,1.5,70.0,579.7142911797566,1.5,70.0,529.7421678668712,1.0,70.0,486.01638268413257,2.0,50.0,436.0442593712472,1.0,70.0,411.619632796434,1.5,40.0,393.8173067621992,1.0,40.0,368.352861463679,1.0,50.0,40.0,337.7839378212991,2.0
185,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,40.0,770.5685160474607,0.5,50.0,760.2010325227932,0.5,40.0,760.2010325227932,0.0,70.0,745.3713851728055,0.5,50.0,677.005136077384,1.0,80.0,583.2072749852332,1.5,80.0,514.6459842460026,1.5,70.0,474.8317509948496,0.5,80.0,381.0338899026988,1.5,80.0,70.0,331.06176658981343,1.0
186,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,70.0,785.3981633974483,0.0,60.0,759.9337180989281,1.0,50.0,720.1194848477751,0.5,80.0,684.2002535001384,1.0,60.0,622.5222324231538,2.0,60.0,622.5222324231538,0.0,40.0,622.5222324231538,0.0,70.0,622.5222324231538,0.0,70.0,604.7199063889191,1.0,40.0,70.0,575.6178011840886,0.5
187,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,40.0,756.2960581926179,0.5,70.0,731.8714316178047,1.5,40.0,731.8714316178047,0.0,80.0,702.7693264129742,0.5,70.0,673.6672212081438,0.5,70.0,673.6672212081438,0.0,40.0,637.7479898605072,1.0,60.0,637.7479898605072,0.0,40.0,569.3817407650857,1.0,80.0,40.0,544.9571141902725,1.5
188,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,80.0,767.5958373632136,1.0,40.0,699.2295882677921,1.0,80.0,673.7651429692719,1.0,50.0,612.0871218922873,2.0,60.0,597.2574745422996,0.5,50.0,582.427827192312,0.5,50.0,547.490843892767,1.5,50.0,498.2099908832652,1.5,60.0,469.10788567843474,0.5,70.0,60.0,407.42986460145016,2.0
189,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.0,60.0,767.5958373632136,1.0,40.0,731.6766060155769,1.0,60.0,706.2121607170567,1.0,50.0,706.2121607170567,0.0,80.0,637.6508699778261,1.5,70.0,587.6787466649407,1.0,70.0,501.87007094124334,2.0,70.0,472.76796573641286,0.5,70.0,472.76796573641286,0.0,50.0,40.0,448.34333916159966,1.5
190,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,60.0,785.3981633974483,0.0,70.0,723.7201423204638,2.0,60.0,705.917816286229,1.0,40.0,655.9456929733436,1.0,70.0,655.9456929733436,0.0,50.0,606.6648399638418,1.5,60.0,566.8506067126888,0.5,80.0,516.8784833998034,1.0,70.0,506.5109998751359,0.5,40.0,80.0,506.5109998751359,0.0
191,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,40.0,785.3981633974483,0.0,80.0,668.0043664130029,2.0,80.0,643.5797398381897,1.5,40.0,614.4776346333592,0.5,70.0,589.013189334839,1.0,50.0,589.013189334839,0.0,50.0,563.5487440363188,1.0,50.0,523.7345107851658,0.5,80.0,523.7345107851658,0.0,70.0,80.0,455.36826168974426,1.0
192,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,40.0,749.4789320498116,1.0,60.0,632.0851350653662,2.0,80.0,632.0851350653662,0.0,70.0,514.6913380809208,2.0,80.0,446.1300473416902,1.5,70.0,406.3158140905372,0.5,80.0,312.5179529983864,1.5,80.0,287.0535076998662,1.0,50.0,193.25564660771545,1.5,80.0,60.0,172.33747903235394,0.5
193,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,40.0,785.3981633974483,0.0,60.0,770.5685160474607,0.5,50.0,720.5963927345753,1.0,70.0,680.7821594834222,0.5,80.0,670.4146759587547,0.5,40.0,626.6888907760161,2.0,50.0,611.8592434260285,0.5,50.0,586.3947981275082,1.0,50.0,586.3947981275082,0.0,40.0,50.0,542.6690129447696,2.0
194,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,70.0,716.8368726582178,1.5,70.0,648.4706235627963,1.0,80.0,586.7926024858117,2.0,60.0,562.3679759109984,1.5,40.0,522.5537426598454,0.5,80.0,487.6167593603004,1.5,50.0,463.1921327854872,1.5,40.0,432.6232091431073,2.0,40.0,422.25572561843984,0.5,40.0,60.0,360.57770454145526,2.0
195,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,2.0,80.0,754.8292397550684,2.0,40.0,737.0269137208337,1.0,40.0,737.0269137208337,0.0,60.0,712.6022871460204,1.5,40.0,663.3214341365186,1.5,60.0,594.7601433972881,1.5,70.0,551.0343582145495,2.0,50.0,526.6097316397362,1.5,40.0,458.2434825443147,1.0,80.0,60.0,408.96262953481295,1.5
196,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,40.0,668.0043664130029,2.0,80.0,582.1956906893055,2.0,70.0,532.2235673764201,1.0,70.0,497.2865840768751,1.5,50.0,411.4779083531777,2.0,70.0,376.5409250536328,1.5,50.0,326.56880174074735,1.0,70.0,308.7664757065126,1.0,40.0,191.3726787220672,2.0,80.0,40.0,191.3726787220672,0.0
197,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,0.5,40.0,717.0319143020268,1.0,80.0,691.5674690035066,1.0,50.0,642.2866159940048,1.5,60.0,616.8221706954846,1.0,50.0,577.0079374443316,0.5,80.0,577.0079374443316,0.0,40.0,483.2100763521808,1.5,80.0,433.2379530392954,1.0,70.0,364.6766623000648,1.5,70.0,80.0,364.6766623000648,0.0
198,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.5,50.0,691.6003023052975,1.5,80.0,647.8745171225589,2.0,50.0,622.4100718240387,1.0,50.0,604.607745789804,1.0,40.0,604.607745789804,0.0,60.0,589.7780984398163,0.5,50.0,571.9757724055816,1.0,40.0,478.1779113134308,1.5,80.0,478.1779113134308,0.0,60.0,60.0,457.2597437380693,0.5
199,10.0,10.0,785.3981633974483,78.53981633974483,785.3981633974483,1.0,50.0,750.4611800979034,1.5,50.0,688.7831590209188,2.0,60.0,658.2142353785389,2.0,40.0,637.2960678031774,0.5,60.0,551.48739207948,2.0,70.0,551.48739207948,0.0,40.0,482.9261013402494,1.5,70.0,397.117425616552,2.0,70.0,311.3087498928546,2.0,70.0,40.0,293.5064238586199,1.0
200,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.5,80.0,30.25184232770471,0.5,70.0,29.41511562469025,0.5,60.0,29.41511562469025,0.0,40.0,27.666084217380707,2.0,50.0,25.91705281007116,2.0,50.0,22.484705781123267,2.0,70.0,20.735674373813723,2.0,50.0,18.986642966504174,2.0,50.0,16.519522123424792,2.0,60.0,50.0,16.519522123424792,0.0
201,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,70.0,28.948805692818546,2.0,60.0,28.11207898980409,0.5,60.0,26.14084486942401,1.5,60.0,24.704075615518548,1.0,60.0,24.704075615518548,0.0,60.0,24.704075615518548,0.0,70.0,23.481318669823352,2.0,40.0,23.481318669823352,0.0,80.0,23.481318669823352,0.0,50.0,70.0,20.048971640875457,2.0
202,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.5,50.0,30.703833494528546,1.0,40.0,28.954802087219,2.0,50.0,28.118075384204538,0.5,60.0,25.38342542038768,1.0,80.0,22.91630457730829,2.0,60.0,21.479535323402825,1.0,60.0,20.460957511462016,1.0,50.0,20.04625817047532,0.5,40.0,19.069273107482783,1.5,40.0,80.0,15.317358663796757,1.5
203,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.5,50.0,30.57919983288347,0.5,60.0,30.57919983288347,0.0,60.0,28.98663050283735,0.5,80.0,26.98774557032193,1.0,70.0,25.016511449941863,1.5,60.0,23.852427241748643,0.5,70.0,22.629670296053447,2.0,40.0,21.792943593038988,0.5,60.0,18.360596564091093,2.0,70.0,70.0,18.360596564091093,0.0
204,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.5,60.0,30.822740641898427,0.5,50.0,30.11064760052904,1.0,40.0,25.414895721151225,2.0,80.0,20.71914384177341,2.0,80.0,20.71914384177341,0.0,60.0,17.984493877956545,1.0,80.0,17.984493877956545,0.0,40.0,17.984493877956545,0.0,70.0,17.007508814964016,1.5,40.0,80.0,13.255594371277985,1.5
205,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.0,50.0,30.25184232770471,0.5,70.0,29.53974928633532,1.0,40.0,29.53974928633532,0.0,70.0,28.316992340640127,2.0,40.0,28.316992340640127,0.0,80.0,27.723806446640623,0.5,50.0,26.28703719273516,1.0,60.0,26.28703719273516,0.0,50.0,23.81991634965577,2.0,60.0,60.0,23.81991634965577,0.0
206,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,2.0,70.0,30.397348723957123,1.0,50.0,29.982649382970425,0.5,40.0,27.24799941915356,1.0,80.0,24.780878576074176,2.0,60.0,21.34853154712628,2.0,70.0,18.606079917557057,1.5,70.0,13.91032803817924,2.0,80.0,12.933342975186711,1.5,40.0,12.933342975186711,0.0,60.0,60.0,12.933342975186711,0.0
207,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,80.0,29.666895128588383,2.0,50.0,29.666895128588383,0.0,80.0,28.830168425573927,0.5,60.0,27.23759909552781,0.5,80.0,25.26636497514773,1.5,60.0,24.102280766954514,0.5,70.0,22.87952382125932,2.0,40.0,21.2869544912132,0.5,80.0,19.8894751592314,1.5,50.0,50.0,19.8894751592314,0.0
208,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.5,50.0,29.417041603382515,1.0,70.0,26.67458997381329,1.5,70.0,25.08202064376717,0.5,80.0,23.68454131178537,1.5,50.0,18.988789432407557,2.0,80.0,16.52166858932817,2.0,60.0,14.929099259282047,0.5,80.0,11.496752230334153,2.0,70.0,11.496752230334153,0.0,60.0,40.0,11.082052889347452,0.5
209,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,70.0,31.41592653589793,0.0,70.0,29.44469241551786,1.5,60.0,26.70224078594864,1.5,70.0,24.95320937863909,2.0,50.0,23.55573004665729,1.5,50.0,20.813278417088068,1.5,70.0,20.22009252308856,0.5,50.0,19.20151471114775,1.0,50.0,19.20151471114775,0.0,60.0,40.0,18.489421669778363,1.0
210,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.5,70.0,28.68127657208107,1.0,80.0,28.68127657208107,0.0,60.0,27.08870724203495,0.5,80.0,25.69122791005315,1.5,50.0,24.71424284706062,1.5,40.0,23.695665035119813,1.0,50.0,21.228544192040427,2.0,60.0,19.79177493813496,1.0,60.0,18.81478987514243,1.5,40.0,70.0,18.81478987514243,0.0
211,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,1.5,80.0,28.948805692818546,2.0,60.0,28.534106351831845,0.5,40.0,27.13662701985005,1.5,50.0,25.544057689803925,0.5,80.0,23.54517275728851,1.0,70.0,22.83307971591912,1.0,40.0,21.99635301290466,0.5,60.0,21.99635301290466,0.0,50.0,20.40378368285854,0.5,80.0,50.0,19.38520587091773,1.0
212,10.0,2.0,31.41592653589793,3.141592653589793,31.41592653589793,0.0,60.0,30.4389414729054,1.5,40.0,28.46770735252533,1.5,60.0,28.05300801153863,0.5,40.0,27.03443019959782,1.0,50.0,25.8703459914046,0.5,70.0,23.89911187102453,1.5,60.0,21.92787775064446,1.5,60.0,20.95089268765193,1.5,40.0,20.95089268765193,0.0,70.0,70.0,17.518545658704035,2.0
